,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
105,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
106,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
107,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
108,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
109,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
110,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
111,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
112,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
113,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Fail,Fail,Fail,Fail
114,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
115,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
116,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
117,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
118,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
119,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
120,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
121,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
122,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Dropout,Dropout,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
123,Dropout,Dropout,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
124,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
125,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
126,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
127,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
128,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
129,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
130,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
131,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Dropout,Fail,Dropout,Dropout,Dropout,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
132,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
133,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
134,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
135,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
136,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
137,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Fail,Dropout,Fail,Fail,Fail,Dropout,Fail,Dropout,Fail,Fail,Dropout,Dropout,Dropout
138,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
139,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
140,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
141,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
142,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
143,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
144,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
145,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Pass,Dropout,Fail,Fail,Dropout,Fail,Fail,Dropout,Dropout,Dropout,Fail,Dropout,Dropout,Fail,Dropout,Dropout,Fail,Fail,Fail,Dropout,Dropout,Dropout,Dropout
146,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
147,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
148,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
149,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
150,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
151,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
152,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
153,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Dropout,Fail,Fail,Dropout,Fail,Dropout,Dropout,Dropout,Fail,Fail,Fail,Dropout
154,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
155,Dropout,Dropout,Pass,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
156,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
157,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
158,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
159,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Dropout,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
160,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
161,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail
162,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
163,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
164,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
165,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
166,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
167,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
168,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
169,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
170,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
171,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Dropout,Fail,Dropout,Dropout,Fail,Dropout,Fail,Fail
172,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
173,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
174,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
175,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Fail,Dropout,Fail,Fail,Fail,Dropout,Fail,Dropout,Fail,Fail,Dropout,Dropout,Dropout
176,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Fail,Dropout,Fail,Fail,Fail,Dropout,Fail,Dropout,Fail,Fail,Dropout,Fail,Dropout
177,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
178,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
179,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
180,Dropout,Dropout,Pass,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
181,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
182,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
183,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
184,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
185,Dropout,Dropout,Pass,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
186,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Dropout,Pass,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
187,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
188,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
189,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
190,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
191,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
192,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
193,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
194,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
195,Dropout,Dropout,Dropout,Dropout,Dropout,Pass,Dropout,Pass,Pass,Pass,Dropout,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
196,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
197,Dropout,Dropout,Dropout,Dropout,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Dropout,Dropout,Fail,Dropout,Fail,Fail,Fail,Dropout,Fail,Dropout,Fail,Fail,Dropout,Dropout,Dropout
198,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
199,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
