code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result,type
203,5,3,3,3,3,3,2,5,3,2,2,2,2,3,3,2,2,2,5,2,3,2,2,3,2,2,3,2,3,5,Pass,app
204,3,5,5,3,5,3,2,5,5,5,5,3,3,3,5,3,3,2,3,5,5,5,3,3,3,2,3,5,3,5,Pass,app
205,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,Pass,app
206,2,2,2,2,3,3,2,0,2,2,3,3,0,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,Pass,app
207,2,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
208,3,3,3,5,3,3,2,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,Pass,app
209,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,test
210,3,3,3,3,3,3,5,3,3,3,3,3,5,5,5,3,5,5,3,5,3,5,5,3,2,5,5,3,3,5,Pass,app
211,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
212,2,3,3,0,0,3,2,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,Pass,app
213,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Fail,app
214,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2,Pass,app
215,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
216,2,3,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
217,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
218,5,3,3,3,5,5,2,3,5,5,5,5,3,5,5,3,5,2,5,3,5,3,3,3,3,2,3,5,2,5,Pass,app
219,3,5,5,3,5,3,2,5,5,5,5,5,5,5,5,5,5,2,3,3,5,5,3,5,5,2,5,3,5,5,Pass,test
220,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,2,3,3,5,2,3,2,2,2,2,3,2,2,2,2,Dropout,app
221,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
222,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,5,5,3,5,Pass,app
223,3,3,3,5,3,3,2,3,3,5,3,3,3,5,5,5,3,2,5,5,5,5,5,5,5,2,5,5,5,5,Pass,app
224,2,3,2,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
225,3,3,3,2,3,3,2,3,2,2,3,2,3,2,3,3,2,2,2,3,3,2,3,3,2,2,3,2,2,3,Pass,app
226,2,3,5,3,5,3,3,3,3,3,2,3,2,2,3,3,3,3,2,2,3,2,2,2,3,3,3,3,2,3,Pass,app
227,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,Pass,app
228,2,3,3,2,3,3,5,3,3,3,3,3,2,2,3,3,3,5,2,2,3,2,3,3,3,5,3,3,2,3,Pass,app
229,2,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
230,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,3,3,2,3,3,Pass,app
231,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
232,2,3,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,app
233,5,3,5,5,3,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,Pass,app
234,5,5,5,5,5,5,5,3,3,3,2,3,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,Fail,app
235,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,app
236,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
237,2,2,2,3,3,2,2,0,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,Pass,app
238,3,5,5,5,3,5,3,5,3,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,3,5,3,3,5,Pass,app
239,2,0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,3,2,3,2,Pass,app
240,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
241,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
242,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
243,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Fail,app
244,5,5,3,3,3,3,2,3,5,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,5,5,2,5,Pass,app
245,3,3,3,2,5,3,2,3,3,5,3,2,3,5,3,3,3,2,3,3,3,3,5,3,5,2,5,5,2,3,Pass,app
246,2,3,5,3,5,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,app
247,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
248,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
249,3,5,5,3,3,2,2,3,3,2,2,2,3,3,2,3,2,2,3,2,3,3,3,2,2,2,3,2,2,3,Pass,app
250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
251,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,Dropout,app
252,2,3,3,2,3,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,3,2,3,Fail,app
253,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
254,2,2,2,2,3,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,Dropout,app
255,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,test
256,3,3,3,3,2,3,5,3,3,2,3,3,2,2,3,3,2,5,3,2,3,3,2,2,2,5,5,3,2,3,Pass,app
257,2,3,3,2,3,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,3,2,3,2,2,3,2,2,2,0,Pass,app
258,3,3,2,2,5,3,2,3,3,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,3,3,2,Fail,app
259,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Pass,app
260,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,app
261,5,5,3,3,5,3,2,3,5,5,3,5,3,3,5,5,3,2,5,5,5,5,5,3,3,2,5,5,5,5,Pass,app
262,3,2,2,2,3,2,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,5,Pass,app
263,3,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,Pass,app
264,5,5,3,3,5,5,3,5,3,3,5,5,5,5,3,3,3,3,3,5,5,5,3,3,3,3,3,3,3,5,Pass,app
265,2,2,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,2,2,2,2,2,2,3,Pass,app
266,3,2,3,5,3,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,Pass,test
267,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,Pass,app
268,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
269,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
270,5,3,3,5,3,5,3,5,5,3,5,5,5,5,3,3,5,3,3,3,5,3,5,3,5,3,3,3,3,5,Pass,app
271,3,2,2,2,3,2,2,3,3,0,2,2,2,2,3,3,2,2,2,2,3,2,2,2,3,2,2,3,2,3,Pass,app
272,3,2,3,3,3,3,3,3,3,3,3,3,5,5,3,2,3,3,3,5,3,5,3,3,3,3,3,2,2,3,Pass,app
273,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Fail,test
274,5,5,5,5,5,5,3,5,5,5,2,3,5,5,5,5,3,3,5,5,5,2,3,3,3,3,3,3,3,5,Pass,app
275,3,2,2,2,3,2,3,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,2,2,3,2,2,2,3,Pass,app
276,3,2,3,3,5,3,3,3,5,3,3,3,3,2,3,3,5,3,2,2,3,2,5,2,2,3,3,2,3,5,Pass,app
277,5,3,5,5,5,5,2,5,3,3,3,5,5,5,3,3,3,2,3,5,5,5,5,5,5,2,3,5,5,5,Pass,app
278,5,5,3,3,5,3,2,3,3,3,5,3,2,3,3,3,3,2,3,2,3,3,3,2,2,2,2,2,3,3,Pass,app
279,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,2,2,2,3,5,3,5,5,2,2,2,3,2,3,3,Pass,app
280,2,2,2,2,0,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,Dropout,app
281,3,2,2,3,3,2,3,2,2,2,2,2,2,2,3,2,2,3,3,3,2,5,2,2,2,3,2,2,2,2,Fail,app
282,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
283,5,5,5,5,5,3,2,3,3,2,0,2,3,3,3,3,2,2,3,5,5,5,3,5,5,2,2,2,5,5,Pass,app
284,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Fail,app
285,2,5,5,3,3,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,Dropout,app
286,2,2,2,2,3,2,3,2,3,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
287,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,Pass,app
288,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,Fail,app
289,3,2,2,2,3,3,3,3,2,0,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,Pass,app
290,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
291,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
292,3,2,3,5,5,3,5,3,5,3,5,2,5,5,5,3,3,5,5,5,3,5,3,3,5,5,3,3,3,3,Pass,app
293,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
294,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,3,2,2,Fail,app
295,3,5,3,3,5,2,2,3,3,3,3,3,3,2,3,3,2,2,3,3,3,2,2,3,2,2,3,2,2,5,Pass,app
296,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,Pass,app
297,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
298,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
299,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,Fail,app
301,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,3,3,Pass,app
302,5,5,5,3,3,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,3,3,5,5,Pass,app
303,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
304,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,Pass,app
305,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
306,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,test
307,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
308,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,Pass,app
309,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
310,3,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,3,3,5,3,Pass,app
311,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
312,3,3,3,3,3,3,2,3,5,5,5,2,5,3,3,3,3,2,3,3,3,3,2,2,2,2,3,3,3,5,Pass,app
313,3,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,2,3,3,5,3,3,2,3,2,3,3,3,3,Pass,app
314,3,3,3,2,3,3,5,3,3,0,2,2,3,3,3,3,2,5,5,3,5,3,3,3,3,5,5,2,3,5,Pass,app
315,3,2,2,2,2,2,3,0,2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,2,2,3,Fail,app
316,2,2,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,2,2,3,2,3,3,2,2,3,Pass,app
317,5,2,2,2,2,2,2,2,2,2,5,3,3,2,3,2,2,2,3,5,5,3,5,3,3,2,2,3,3,3,Pass,test
318,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,5,3,5,5,5,5,3,3,3,3,3,3,Pass,app
319,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
320,2,3,3,3,3,2,3,3,2,3,2,3,2,2,2,2,3,3,3,2,3,2,3,2,2,3,2,3,3,3,Pass,app
321,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
322,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
323,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
324,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
325,2,2,0,2,2,2,3,3,3,0,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,3,2,2,2,3,Fail,app
326,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
327,3,3,3,5,3,5,2,3,3,3,3,5,5,5,3,3,3,2,3,3,5,5,2,5,5,2,3,2,3,3,Pass,test
328,2,3,2,3,3,3,2,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,app
329,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
330,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,test
331,3,5,3,3,3,3,2,3,5,5,5,5,5,3,5,3,3,2,5,3,3,3,3,2,2,2,5,5,3,5,Pass,app
332,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
333,2,3,2,2,3,2,3,3,3,5,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,3,Fail,app
334,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
335,5,3,5,3,3,5,3,5,3,3,2,3,3,3,5,5,2,3,5,3,3,3,2,3,2,3,3,3,3,5,Pass,app
336,2,3,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,Dropout,app
337,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,2,3,Fail,app
338,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
339,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
340,3,5,5,2,3,0,2,2,2,2,2,3,2,2,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,3,Pass,app
341,3,3,2,3,3,3,3,3,3,3,3,3,5,5,5,2,2,3,3,3,5,5,3,2,2,3,2,2,2,3,Pass,app
342,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
343,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
344,5,5,5,5,5,5,3,5,5,5,3,5,5,5,3,5,2,3,5,3,3,2,2,5,5,3,5,3,2,3,Pass,app
345,3,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,Pass,app
346,3,2,2,2,3,3,2,3,3,3,3,3,5,5,3,5,5,2,5,5,5,5,3,5,5,2,3,2,3,3,Fail,app
347,5,5,5,3,3,2,2,3,5,5,3,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,3,5,Pass,app
348,2,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
349,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,Dropout,app
350,5,3,3,3,3,5,3,3,5,5,5,5,3,3,3,3,3,3,5,3,5,5,3,5,5,3,3,5,5,5,Pass,app
351,3,3,3,3,3,3,5,5,3,3,2,3,3,5,5,2,3,5,3,3,5,5,3,3,3,5,3,2,3,5,Pass,app
352,3,2,3,3,3,5,2,5,3,3,3,5,5,5,3,3,3,2,5,5,5,5,3,5,5,2,3,3,5,3,Pass,app
353,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
354,2,3,3,3,5,3,2,5,3,5,2,3,2,2,3,2,3,2,3,2,3,2,3,3,3,2,3,3,3,2,Fail,app
355,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,test
356,5,5,5,5,3,5,2,5,5,5,5,5,5,5,5,3,2,2,3,5,3,5,2,5,5,2,5,3,5,3,Pass,app
357,5,2,2,3,3,3,2,2,2,2,2,3,2,2,3,2,3,2,5,3,3,3,3,3,3,2,3,2,2,3,Fail,app
358,3,3,5,3,3,3,3,3,3,3,2,2,3,5,5,3,3,3,3,5,5,3,3,3,2,3,3,3,3,3,Pass,app
359,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,Pass,app
360,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
361,2,2,3,2,5,3,3,3,3,3,3,3,3,2,3,3,2,3,3,5,3,5,5,2,2,3,2,3,3,3,Pass,app
362,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
363,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
364,2,3,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,Dropout,app
365,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,Fail,app
366,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Fail,app
367,2,2,2,2,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,app
368,3,3,3,3,5,3,3,5,3,3,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,Pass,test
369,2,2,2,2,0,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
370,3,2,2,3,3,2,2,5,3,2,2,2,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,3,3,Pass,app
371,2,2,2,3,3,2,5,2,2,2,3,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,Dropout,app
372,3,3,3,2,3,2,2,2,3,2,2,3,3,3,3,3,5,2,3,2,3,3,3,3,3,2,3,3,3,3,Pass,app
373,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
374,2,2,2,2,3,2,3,3,3,5,3,2,3,3,3,3,5,3,3,3,5,5,5,2,2,3,3,3,2,3,Pass,app
375,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,5,5,2,2,2,3,3,3,3,3,2,3,3,5,3,Pass,app
376,3,2,2,3,3,3,2,3,2,2,0,5,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,Pass,app
377,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
378,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
379,3,5,5,5,5,5,3,5,5,5,5,5,3,3,2,3,2,3,5,2,3,2,2,3,3,3,3,3,5,3,Pass,app
380,5,3,3,5,5,5,3,5,5,5,5,5,3,5,3,5,5,3,3,3,5,3,5,5,3,3,5,5,5,5,Pass,app
381,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Dropout,test
382,5,5,5,5,3,5,3,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,3,5,5,3,3,Pass,app
383,3,5,5,5,5,3,2,5,5,5,5,5,5,3,5,3,5,2,3,3,5,3,3,3,3,2,3,3,3,5,Pass,app
384,2,2,3,2,3,2,3,3,3,2,2,2,3,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,Pass,app
385,3,2,3,5,3,5,2,5,5,5,3,2,5,5,5,3,3,2,5,5,5,2,3,3,2,2,3,3,5,5,Pass,app
386,2,3,3,3,3,5,3,2,3,3,2,3,3,3,3,5,3,3,3,3,2,2,2,2,2,3,2,2,2,2,Dropout,app
387,3,5,3,5,3,5,2,5,3,5,3,3,3,2,3,3,5,2,5,3,3,5,3,3,3,2,3,3,2,3,Pass,app
388,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
389,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Fail,app
390,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,Dropout,app
391,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,Pass,app
392,2,3,3,3,3,3,3,3,3,0,0,2,3,2,3,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,Pass,app
393,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
394,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
395,5,3,5,3,3,5,3,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,3,3,5,Pass,app
396,5,2,2,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,Pass,app
397,5,3,3,5,3,5,2,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,3,3,5,Pass,app
398,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
399,3,3,3,5,3,5,2,5,3,3,5,3,5,5,5,3,5,2,5,5,5,5,5,5,3,2,3,3,3,3,Pass,app
400,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
401,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
402,3,2,3,2,2,2,3,0,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,3,3,Pass,app
403,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Fail,app
404,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,Dropout,app
405,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,3,2,3,2,2,2,2,2,3,3,Pass,app
