code_etudiant;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
378;62.77499999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
379;1984.269;240.751;508.1579999999999;388.86499999999995;235.75099999999998;259.534;22.88;214.867;300.562;250.49999999999997;204.43699999999998;270.652;121.205;164.525;130.562;147.01299999999998;20.770999999999997;22.88;331.06899999999996;76.704;208.86099999999996;49.638999999999996;35.53;119.881;61.02199999999999;22.88;82.43499999999999;48.98499999999999;161.571;368.496
380;3063.571;172.172;187.67399999999998;273.49;253.55899999999997;229.56699999999998;22.88;203.28799999999998;311.212;243.778;212.90599999999998;282.365;182.716;201.292;234.674;217.922;144.385;22.88;229.43;88.55199999999999;281.394;121.36099999999999;134.474;141.558;78.771;22.88;151.14299999999997;96.814;187.31399999999996;545.727
381;774.3379999999999;84.87899999999999;80.033;69.14399999999999;159.014;20.02;20.02;20.02;100.598;20.02;20.02;20.02;53.449999999999996;20.02;20.02;20.02;20.02;20.02;122.21600000000001;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;166.978
382;2832.8559999999998;310.33299999999997;291.74199999999996;260.329;203.98899999999998;249.03699999999995;22.88;185.206;418.74199999999996;287.633;303.10900000000004;201.075;229.642;203.65699999999998;273.934;216.22199999999998;178.403;22.88;292.366;190.606;318.568;155.298;151.533;183.95;178.89399999999998;22.88;143.018;96.634;144.24399999999997;332.943
383;2137.453;192.87699999999998;228.523;250.66699999999997;215.285;171.969;20.02;229.588;343.405;223.64699999999996;253.74099999999999;228.21999999999997;201.351;138.78199999999998;260.948;137.6;113.12499999999999;20.02;209.414;147.676;285.103;105.74699999999999;98.55499999999999;108.297;105.90399999999998;20.02;79.276;79.51499999999999;117.863;435.5379999999999
384;1117.305;101.488;111.969;128.202;172.137;117.523;22.88;129.67000000000002;230.84999999999997;81.096;25.267999999999997;63.30799999999999;102.80099999999999;58.873999999999995;133.06699999999998;22.88;22.88;22.88;141.62900000000002;71.188;224.731;77.201;98.457;102.036;79.507;22.88;65.431;74.564;112.503;232.366
385;1898.2759999999998;81.36999999999999;171.12099999999998;244.731;200.80999999999997;265.659;20.02;247.19400000000002;334.00199999999995;296.26;143.417;75.261;218.42100000000002;219.599;254.77100000000002;129.355;102.947;20.02;341.218;155.351;315.953;32.974;102.13199999999998;109.809;37.104;20.02;64.54599999999999;64.437;165.55399999999997;417.943
386;897.5179999999999;128.642;148.567;179.41199999999998;175.284;235.562;22.88;100.64499999999998;262.84299999999996;121.261;62.91799999999999;92.65899999999999;168.63799999999998;121.44999999999999;213.88199999999998;155.877;65.37299999999999;22.88;231.39099999999996;83.107;122.25899999999999;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;169.97599999999997
387;2182.336;269.363;157.635;274.961;205.36399999999998;260.296;20.02;229.89299999999997;262.11199999999997;208.82299999999998;117.382;102.74000000000001;108.14699999999999;88.452;232.27599999999995;98.42699999999999;114.28399999999999;20.02;319.38599999999997;108.725;223.70999999999998;142.37099999999998;99.17099999999999;92.406;80.767;20.02;87.151;74.869;73.252;412.352
388;200.23599999999996;64.083;75.947;58.827;95.64899999999999;55.657;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445
389;269.477;22.88;22.88;22.88;100.899;22.88;22.88;22.88;85.969;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;110.78;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
390;65.63499999999999;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
391;2945.9399999999996;249.255;285.10799999999995;279.071;260.604;287.881;22.165;236.68599999999998;374.71999999999997;381.5759999999999;208.23399999999998;339.181;255.112;198.992;286.221;203.185;162.97799999999998;22.165;332.667;190.446;347.949;163.332;172.78799999999998;176.77100000000002;191.69099999999997;22.165;240.76500000000001;152.679;258.371;592.637
392;1236.206;144.236;180.685;187.006;156.643;191.779;22.88;173.975;245.307;-2.814;-1.9230000000000018;71.99;127.47299999999998;63.20399999999999;189.503;41.44499999999999;38.159;22.88;156.392;50.822;220.767;77.916;105.381;65.346;69.925;22.88;58.53999999999999;51.224000000000004;85.801;393.147
393;143.82999999999998;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305
394;405.15299999999996;79.33699999999999;20.02;96.19299999999998;95.53399999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;119.89699999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
395;2861.2919999999995;165.46699999999998;258.04499999999996;234.10899999999998;202.26799999999997;235.575;22.88;245.42799999999994;474.33099999999996;297.443;270.35400000000004;336.889;196.12499999999997;187.69599999999997;265.90700000000004;223.06199999999995;148.941;22.88;262.49300000000005;159.56099999999998;312.875;134.155;155.86899999999997;117.119;86.292;22.88;112.818;75.228;123.51;419.266
396;3707.508999999999;105.723;85.31;180.209;171.56099999999998;132.338;22.88;171.38799999999998;284.142;126.8;202.212;136.42399999999998;106.54999999999998;76.549;210.636;94.525;72.394;22.88;210.18699999999998;103.976;230.381;105.62899999999999;72.14099999999999;82.536;98.60499999999999;22.88;71.82199999999999;85.419;118.59599999999999;437.074
397;5490.764999999999;146.408;139.817;298.539;205.954;318.26;16.445;260.17999999999995;318.89799999999997;187.55999999999997;315.27099999999996;291.52099999999996;290.239;238.658;352.493;165.23799999999997;244.14399999999998;16.445;504.991;230.02999999999997;351.34399999999994;275.49699999999996;240.12499999999997;338.031;190.743;16.445;255.949;57.459999999999994;83.898;513.2439999999999
398;59.20099999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
399;2338.812;159.32599999999996;144.87199999999999;417.274;193.072;374.73499999999996;16.445;351.69;287.013;109.815;225.45399999999998;139.098;357.09599999999995;260.714;346.05299999999994;143.54299999999998;116.268;16.445;382.03200000000004;256.019;356.642;188.909;189.12199999999999;142.23699999999997;90.398;16.445;71.87299999999999;61.809000000000005;96.523;405.9749999999999
400;384.087;73.295;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
401;87.50099999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
402;1665.973;94.426;129.19599999999997;100.51999999999998;81.815;22.88;22.88;3.4899999999999984;112.05;22.88;22.88;22.88;22.88;22.88;127.57799999999999;22.88;22.88;22.88;115.69399999999999;22.88;166.118;22.88;22.88;22.88;22.88;22.88;53.504999999999995;53.831999999999994;129.73999999999998;357.32
403;256.92999999999995;20.02;20.02;20.02;86.22399999999999;68.731;20.02;20.02;106.712;20.02;20.02;20.02;20.02;20.02;77.184;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
404;62.77499999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
405;2026.109;104.21799999999999;20.02;89.94999999999999;141.408;113.58099999999999;20.02;64.601;105.905;56.07899999999999;61.568;20.02;20.02;103.883;110.672;20.02;56.340999999999994;20.02;196.75099999999998;20.02;173.627;20.02;65.42699999999999;20.02;20.02;20.02;20.02;20.02;104.34399999999998;376.846
406;77.509;19.305;19.305;19.305;70.274;19.305;19.305;19.305;64.16;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305
407;411.098;74.1;20.02;20.02;106.963;65.613;20.02;20.02;89.223;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
408;1593.926;42.989999999999995;69.526;95.16199999999999;146.25199999999998;99.103;22.88;-11.835;156.22299999999998;22.88;-3.161999999999999;51.74399999999999;125.78;86.142;183.23;89.10499999999999;68.949;22.88;212.993;54.95399999999999;155.958;57.525999999999996;77.37299999999999;40.78999999999999;67.204;22.88;63.900999999999996;22.88;48.876;203.90999999999997
409;1431.3009999999997;146.57099999999997;135.719;56.467999999999996;217.297;136.789;22.88;97.978;329.923;212.56199999999998;159.205;190.47499999999997;104.627;65.949;198.89399999999998;72.482;72.78699999999999;22.88;117.166;47.071;193.821;53.852999999999994;22.88;22.88;22.88;22.88;22.88;22.88;55.462999999999994;269.087
410;1935.051;117.767;129.009;354.087;172.271;235.077;20.02;215.92099999999996;302.437;69.704;111.047;72.67699999999999;222.63600000000002;192.933;243.185;153.981;197.933;20.02;136.909;168.703;215.66499999999996;144.37099999999998;101.25200000000001;198.184;62.42699999999999;20.02;44.821;20.02;64.579;205.90999999999997
411;1055.9919999999997;144.69299999999998;119.786;209.11799999999997;191.647;267.53;19.305;202.481;295.231;93.294;61.196;19.305;113.02199999999999;91.49599999999998;122.13399999999999;19.305;19.305;19.305;19.305;19.305;107.06200000000001;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;160.99899999999997
412;931.8649999999999;198.72799999999998;135.71899999999997;100.945;172.908;73.618;25.74;81.576;228.20399999999998;154.613;118.868;92.288;54.047;58.06399999999999;179.34699999999998;98.762;65.692;25.74;73.959;82.23599999999999;230.91;48.367;66.678;25.74;45.346;25.74;137.935;64.713;102.72999999999999;228.55499999999998
413;1861.425;69.939;81.11699999999999;57.961999999999996;84.514;110.24000000000001;22.88;-9.357;114.85999999999999;70.526;22.88;80.33099999999999;97.209;105.53199999999998;116.728;65.225;22.88;22.88;106.747;51.657999999999994;161.345;22.88;22.88;50.23899999999999;22.88;22.88;61.367;22.88;67.096;274.53
414;62.77499999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
415;1502.914;64.285;151.285;72.966;177.754;113.86099999999999;20.02;131.94199999999998;151.992;96.137;70.329;68.186;106.59699999999998;118.737;135.101;48.081;20.02;20.02;234.04599999999996;115.96799999999999;161.201;67.56700000000001;54.275999999999996;63.45399999999999;41.690999999999995;20.02;54.357;20.02;90.441;235.289
416;60.550999999999995;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
417;765.94;133.05700000000002;20.02;72.448;133.50699999999998;20.02;20.02;20.02;68.31799999999998;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;146.13599999999997
418;1841.4339999999997;101.814;139.16899999999998;210.70299999999997;181.03999999999996;181.76399999999998;25.74;141.10399999999998;205.23399999999998;164.59199999999998;127.68799999999999;144.184;252.178;140.308;263.734;66.79899999999999;25.74;25.74;450.02599999999995;123.35499999999999;254.02499999999998;79.094;62.015;70.27499999999999;75.93;25.74;25.74;25.74;91.357;433.916
419;320.27899999999994;78.29499999999999;20.02;20.02;105.338;20.02;20.02;20.02;127.092;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;119.89699999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;157.243
420;457.6;20.02;74.646;28.669999999999998;83.21699999999998;25.475;20.02;51.352;243.43200000000002;103.91799999999998;145.938;130.97899999999998;169.26299999999998;88.85199999999999;157.416;79.37299999999999;70.25899999999999;20.02;143.471;125.773;178.825;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;135.11599999999999
421;497.67199999999997;103.06899999999999;105.74699999999999;117.37100000000001;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;114.96399999999998;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;146.788
422;1289.5479999999998;90.581;83.254;221.796;175.552;257.262;19.305;180.39199999999997;251.605;138.886;48.60499999999999;18.256999999999998;163.796;63.133999999999986;103.43799999999999;57.016000000000005;19.305;19.305;216.784;152.11599999999999;295.31199999999995;88.384;19.305;108.45800000000001;124.05799999999999;19.305;62.41499999999999;58.798;102.13499999999999;363.28299999999996
423;1584.9109999999998;132.554;89.17699999999999;145.702;159.992;154.416;17.16;147.79899999999998;228.42899999999997;44.59;108.87100000000001;54.306999999999995;205.776;178.20099999999996;231.07899999999998;98.401;60.762;17.16;84.097;142.12099999999998;222.59199999999998;71.092;17.16;52.394999999999996;77.37299999999999;17.16;40.373999999999995;17.16;94.303;421.466
424;1783.779;240.784;259.34799999999996;105.62199999999999;189.75099999999998;122.036;20.02;123.76499999999999;245.12699999999998;229.315;90.67599999999999;129.069;126.826;108.79399999999998;196.55299999999997;146.871;115.827;20.02;193.94;111.13199999999999;265.57;122.524;134.202;99.89399999999998;54.516999999999996;20.02;111.334;104.886;69.535;258.052
425;696.8439999999999;136.62;68.69999999999999;22.88;22.88;86.438;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;122.75699999999999;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
426;636.289;77.12;78.66899999999998;164.634;151.154;54.41799999999999;16.445;61.19999999999999;201.901;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;149.043
427;171.117;78.47;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;25.74;152.50799999999998
428;2730.9579999999996;147.01799999999997;114.786;216.683;186.219;180.059;22.88;200.31900000000002;263.782;178.14399999999998;185.422;164.97799999999998;221.901;217.003;274.3;144.93399999999997;77.065;22.88;325.566;199.65599999999998;347.96899999999994;208.07799999999997;69.241;140.363;156.30499999999998;22.88;77.288;89.64099999999999;159.499;456.85999999999996
429;1437.6779999999999;-35.789;51.37799999999999;12.229999999999997;195.24099999999999;126.20599999999999;22.88;125.77799999999998;92.48999999999998;64.423;34.643;121.44299999999998;140.49499999999998;218.726;215.123;214.935;138.068;22.88;122.27000000000001;139.582;320.793;167.836;151.853;112.691;96.96799999999999;22.88;118.845;74.529;140.67;315.907
430;187.021;68.41499999999999;22.88;22.88;108.49499999999999;22.88;22.88;22.88;106.457;22.88;22.88;22.88;22.88;22.88;119.704;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
431;1972.307;150.74200000000002;193.903;215.17099999999996;206.31699999999998;98.93599999999999;16.445;90.61499999999998;284.88899999999995;189.393;72.58;187.021;98.997;168.475;181.119;69.21499999999999;50.288;16.445;415.21399999999994;24.767999999999997;253.61999999999995;61.55;66.638;95.708;66.234;16.445;125.45999999999998;54.41799999999999;80.89599999999999;442.369
432;1569.742;67.032;56.48299999999999;78.54799999999999;109.89699999999999;102.35499999999999;16.445;134.31699999999998;168.111;59.111999999999995;16.445;121.16499999999999;102.71799999999999;57.48299999999999;156.32399999999998;16.445;16.445;16.445;103.547;80.834;146.085;58.13499999999999;16.445;59.373999999999995;76.237;16.445;88.36599999999999;51.20099999999999;88.163;238.66399999999996
433;961.642;143.509;134.022;98.78099999999999;164.84699999999998;150.621;22.88;144.418;79.18099999999998;-0.5330000000000013;22.88;22.88;22.88;22.88;116.728;22.88;22.88;22.88;22.88;29.311999999999998;114.43699999999998;35.638999999999996;22.88;37.595;22.88;22.88;56.723;22.88;54.462999999999994;207.387
434;62.77499999999999;20.02;20.02;20.02;119.90100000000001;20.02;20.02;20.02;99.52099999999999;20.02;20.02;20.02;20.02;20.02;97.48299999999999;20.02;20.02;20.02;20.02;20.02;72.00799999999998;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
435;2355.101;283.68899999999996;168.94599999999997;158.168;222.207;238.689;25.74;151.017;268.69199999999995;208.433;153.89399999999998;221.639;136.284;189.28;291.4;166.39199999999997;105.148;25.74;315.222;166.93;331.37499999999994;173.66299999999998;172.34899999999996;179.18699999999998;168.95799999999997;25.74;134.89299999999997;168.625;165.97499999999997;471.62699999999995
436;1265.4569999999999;151.79699999999997;70.92599999999999;308.384;186.909;288.659;25.74;119.14399999999999;442.54999999999995;158.583;59.995999999999995;79.62299999999999;127.423;109.40899999999999;200.159;145.236;110.45899999999999;25.74;128.138;101.63199999999999;200.91699999999997;60.896;37.977;46.02199999999999;48.172;25.74;51.95399999999999;78.941;61.73599999999999;239.37699999999998
437;2366.145;141.65499999999997;98.74399999999999;140.95;161.00099999999998;109.094;22.88;78.04799999999999;136.066;22.88;22.88;61.590999999999994;100.847;135.236;178.322;36.15899999999999;36.05;22.88;253.34399999999997;46.268;202.66500000000002;49.05;56.396;63.01299999999999;46.898999999999994;22.88;22.88;22.88;77.20399999999998;383.584
438;59.19999999999999;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445
439;2121.767;174.702;133.27499999999998;250.10499999999996;212.577;199.14999999999998;19.305;182.802;279.943;187.64099999999996;209.83599999999998;189.459;230.55699999999996;273.876;287.558;171.504;114.886;19.305;382.693;279.613;347.191;195.326;150.98499999999999;154.21499999999997;158.694;19.305;88.98599999999999;106.25099999999999;180.59099999999995;444.52899999999994
440;443.1069999999999;67.62;81.15299999999999;156.184;94.73499999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;143.897
441;1305.1039999999998;152.707;158.96499999999997;93.407;165.82799999999997;62.92999999999999;19.305;102.10899999999998;185.101;110.023;19.305;91.951;76.36699999999999;47.474999999999994;154.766;55.95099999999999;19.305;19.305;123.942;19.305;137.632;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;193.147
442;1646.995;117.58699999999999;72.124;170.75799999999998;163.212;80.80799999999999;25.74;132.305;159.248;66.79899999999999;25.74;63.712999999999994;111.24199999999999;75.636;139.96800000000002;25.74;25.74;25.74;255.83499999999998;50.64999999999999;212.249;93.03599999999999;25.74;60.38799999999999;51.824;25.74;50.605999999999995;25.74;176.49999999999997;350.172
443;634.9359999999999;81.36999999999999;94.99699999999999;211.61399999999998;143.525;74.917;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;108.76899999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;156.069
444;1132.788;25.74;43.873999999999995;34.56399999999999;105.24099999999999;25.74;25.74;71.55999999999999;163.91;25.74;91.739;78.83599999999998;165.331;168.661;253.577;87.78699999999999;62.95199999999999;25.74;172.119;187.17199999999997;277.272;99.817;117.931;154.902;143.948;25.74;81.29499999999999;72.124;174.67999999999998;327.499
445;864.1459999999998;74.1;96.81799999999998;20.02;96.77299999999998;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;87.01499999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
446;1469.5989999999997;148.603;88.235;193.118;173.67499999999998;165.298;20.02;166.85999999999999;279.57699999999994;167.377;126.984;66.34299999999999;160.873;139.92;232.00599999999997;20.02;20.02;20.02;298.902;159.703;259.503;117.974;165.753;73.93199999999999;60.039;20.02;20.02;20.02;76.05799999999999;385.588
447;1510.408;135.81;105.666;128.469;177.20399999999998;22.165;22.165;48.986999999999995;149.34699999999998;56.76899999999999;22.165;77.06799999999998;22.165;108.203;147.795;22.165;22.165;22.165;242.60199999999998;26.858999999999998;172.965;72.941;22.165;22.165;22.165;22.165;51.550999999999995;22.165;118.57399999999998;243.829
448;1840.661;92.44899999999998;205.641;117.27699999999999;201.643;62.408;19.305;85.56599999999999;224.3;130.493;53.147999999999996;19.305;96.73599999999999;60.143;191.58499999999998;19.305;19.305;19.305;210.765;78.381;276.526;41.997;60.546;76.82799999999999;77.693;19.305;19.305;48.756;75.531;412.84499999999997
449;65.19200000000001;70.588;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445
450;3261.3199999999997;166.528;162.84699999999998;141.68200000000002;76.713;118.60299999999998;19.305;107.11499999999998;241.48599999999996;214.946;206.343;221.72899999999998;97.88099999999999;89.28999999999999;130.438;113.63999999999999;57.429;19.305;440.979;131.566;184.13899999999998;53.125;58.26899999999999;92.03899999999999;98.342;19.305;148.171;95.80799999999999;69.455;518.77
451;668.653;93.476;69.893;22.88;137.552;22.88;22.88;22.88;123.838;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
452;7046.503;201.45;216.648;350.087;257.40099999999995;308.897;22.88;287.726;391.73799999999994;249.57299999999998;340.657;302.58299999999997;208.154;192.71099999999998;300.542;150.35299999999998;116.012;22.88;346.307;222.048;337.948;200.148;200.294;251.781;241.529;22.88;203.76;188.73;266.41999999999996;629.371
453;1456.1169999999997;133.708;247.034;87.579;172.27599999999998;135.497;22.88;123.19999999999999;347.96299999999997;135.97699999999998;119.43299999999999;116.83500000000001;90.626;91.348;89.821;63.13499999999999;66.026;22.88;170.652;22.88;156.415;60.416999999999994;56.699999999999996;22.88;22.88;22.88;48.026999999999994;22.88;53.92899999999999;260.236
454;62.77499999999999;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02;20.02
455;1892.0259999999998;118.19800000000001;69.917;162.458;160.82399999999998;179.584;22.88;168.90599999999998;252.12199999999999;211.83699999999996;133.737;157.932;196.688;128.71099999999998;219.736;147.29399999999998;159.21999999999997;22.88;143.653;180.444;280.337;145.234;141.027;178.97699999999998;147.414;22.88;159.392;99.759;75.527;417.426
456;59.19999999999999;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445;16.445
457;3145.0779999999995;203.07;154.932;333.23599999999993;232.434;265.852;16.445;243.955;503.15200000000004;544.615;203.52800000000002;251.45899999999995;270.044;231.795;302.789;200.47;142.849;16.445;535.37;253.143;372.546;221.398;169.73;153.55200000000002;185.761;16.445;179.16199999999998;135.028;133.32799999999997;418.788
458;236.48;91.75399999999999;22.88;91.197;22.88;102.524;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
459;1782.683;119.88399999999999;139.73;211.94099999999997;166.46699999999998;170.37599999999998;25.74;129.51799999999997;279.69;123.15299999999999;25.74;117.031;136.04399999999998;169.43599999999998;216.974;85.47299999999998;93.026;25.74;72.23599999999999;25.74;141.23;25.74;38.497;38.93299999999999;25.74;25.74;25.74;52.952;53.38799999999999;189.14999999999998
460;2643.298;239.85699999999997;283.902;232.65199999999996;220.417;253.51399999999998;22.165;295.56100000000004;360.292;343.453;210.01399999999998;285.014;160.873;172.86599999999999;192.63;159.081;126.27599999999998;22.165;354.308;266.56399999999996;273.751;109.50200000000001;122.976;200.814;75.279;22.165;120.505;63.06099999999999;116.685;468.15399999999994
461;1956.558;155.129;260.198;335.53599999999994;201.24699999999999;312.201;22.88;249.51399999999998;503.484;309.871;166.959;168.59599999999998;277.231;230.895;265.931;180.24599999999998;148.672;22.88;258.72499999999997;137.73899999999998;187.73899999999998;99.89699999999999;152.74599999999998;135.71699999999998;119.464;22.88;58.503;97.3;90.77099999999999;359.54499999999996
462;405.578;95.889;126.23600000000002;164.77999999999997;81.54299999999999;114.303;19.305;82.40599999999999;25.087;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;108.467;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305;19.305
463;2358.781;211.998;173.95299999999997;231.385;153.65699999999998;176.86599999999999;22.165;131.821;243.56199999999998;118.282;136.044;268.77;191.76899999999998;226.558;182.87099999999998;172.07199999999997;101.71399999999998;22.165;287.7289999999999;155.933;258.616;166.584;141.03300000000002;161.334;171.313;22.165;114.689;96.72399999999999;173.883;488.44199999999995
464;896.442;82.49399999999999;63.744;165.881;171.85999999999999;193.771;22.88;122.789;229.863;142.831;157.652;75.78699999999999;63.330999999999996;22.88;129.755;22.88;22.88;22.88;121.93100000000001;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88
465;712.7269999999999;79.686;94.05799999999999;234.51999999999998;174.18;172.566;22.88;22.88;80.68099999999998;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;115.73599999999999;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;160.864
466;1208.7579999999998;214.674;284.62399999999997;121.29999999999998;204.382;180.362;22.88;247.595;303.17999999999995;187.171;90.083;169.899;106.669;74.083;169.76799999999997;57.525999999999996;61.417;22.88;104.755;22.88;164.231;22.88;22.88;22.88;22.88;22.88;22.88;22.88;22.88;95.54499999999999
467;1886.81;234.247;178.998;227.56199999999998;207.432;100.668;20.02;148.28699999999998;381.48099999999994;122.94399999999997;131.622;53.83699999999999;133.837;87.19800000000001;182.42899999999997;175.43699999999998;83.61999999999999;20.02;276.46999999999997;94.78399999999999;239.13099999999997;89.38699999999999;104.13499999999999;124.15199999999999;109.99;20.02;48.56399999999999;80.312;20.02;390.52799999999996
468;2299.8369999999995;197.444;160.016;333.96;216.07999999999998;326.811;22.165;225.33799999999997;232.494;139.815;153.442;168.834;209.35999999999999;260.495;277.132;152.67899999999997;102.967;22.165;187.90800000000002;146.322;277.026;130.298;64.268;138.16;79.725;22.165;71.93599999999999;22.165;120.88699999999999;379.86699999999996
