code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
497;483;;;;;6;;;;;;;;;;;;;;3;3;;;1;;;;;;
498;210;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;
499;776;;;;;3;;;;;31;;;;;;;;;6;3;;;;6;;;;3;
501;51;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
503;1040;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;
506;705;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;
507;670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;1207;;;;;9;;;;;24;;;;;;;;;5;;;;;6;;;;;
512;1547;;;;;10;;;;;18;;;;;;;;;7;5;;;3;7;;;;;
513;716;;;;;9;;;;;26;;;;;;;;;9;8;;;;;;;;;
514;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;678;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;
517;1693;;;;;9;;;;;4;;;;;;;;;7;1;;;;3;;;;;
519;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;1513;;;;;6;;;;;30;;;;;;;;;11;4;;;3;9;;;;1;
526;734;;;;;9;;;;;24;;;;;;;;;8;;;;;3;;;;;
527;525;;;;;3;;;;;7;;;;;;;;;6;;;;;;;;;;
528;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;1743;;;;;9;;;;;26;;;;;;;;;2;5;;;;9;;;;6;
531;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;707;;;;;9;;;;;25;;;;;;;;;5;7;;;;;;;;;
534;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;938;;;;;9;;;;;19;;;;;;;;;6;2;;;;4;;;;3;
537;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;3318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;551;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
545;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;1153;;;;;11;;;;;;;;;;;;;;11;8;;;3;9;;;;4;
551;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;849;;;;;4;;;;;;;;;;;;;;;;;;;;;;;4;
553;530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;1992;;;;;9;;;;;24;;;;;;;;;9;7;;;3;9;;;;6;
556;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
558;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;178;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
561;341;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;
562;508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;754;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
567;1530;;;;;;;;;;;;;;;;;;;;;;;;5;;;;5;
568;187;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
569;1051;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
570;589;;;;;;;;;;;;;;;;;;;5;;;;;;;;;3;
571;627;;;;;9;;;;;24;;;;;;;;;9;6;;;3;9;;;;3;
572;868;;;;;10;;;;;35;;;;;;;;;11;6;;;4;6;;;;3;
573;885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;1298;;;;;12;;;;;3;;;;;;;;;7;4;;;1;;;;;;
577;855;;;;;9;;;;;28;;;;;;;;;10;6;;;3;9;;;;6;
578;847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;129;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
580;731;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
582;163;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
583;464;;;;;9;;;;;23;;;;;;;;;10;6;;;;;;;;;
585;428;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
586;689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;1522;;;;;10;;;;;47;;;;;;;;;10;7;;;;;;;;;
591;5;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
593;778;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
595;87;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;
596;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;747;;;;;9;;;;;24;;;;;;;;;7;4;;;3;8;;;;;
598;928;;;;;9;;;;;10;;;;;;;;;9;7;;;5;11;;;;5;
599;760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;465;;;;;9;;;;;28;;;;;;;;;10;4;;;4;9;;;;6;
602;1220;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
604;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;391;;;;;9;;;;;22;;;;;;;;;6;8;;;;6;;;;;
606;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;606;;;;;9;;;;;24;;;;;;;;;;;;;;;;;;;
609;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;794;;;;;9;;;;;22;;;;;;;;;10;7;;;6;13;;;;3;
611;192;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
612;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;716;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
614;749;;;;;9;;;;;12;;;;;;;;;22;12;;;3;9;;;;3;
615;806;;;;;9;;;;;23;;;;;;;;;9;6;;;1;3;;;;6;
616;899;;;;;9;;;;;12;;;;;;;;;3;5;;;;5;;;;;
617;954;;;;;3;;;;;24;;;;;;;;;10;5;;;;;;;;4;
618;683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;703;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
627;840;;;;;2;;;;;4;;;;;;;;;;;;;;;;;;;
628;729;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
630;119;;;;;4;;;;;23;;;;;;;;;;;;;;;;;;;
631;547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;541;;;;;9;;;;;24;;;;;;;;;7;7;;;3;9;;;;3;
634;746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;1338;;;;;9;;;;;;;;;;;;;;;3;;;2;;;;;;
636;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;597;;;;;3;;;;;12;;;;;;;;;3;;;;;;;;;;
638;586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;674;;;;;10;;;;;23;;;;;;;;;;;;;;;;;;;
640;491;;;;;9;;;;;;;;;;;;;;7;3;;;;;;;;;
641;874;;;;;6;;;;;25;;;;;;;;;4;6;;;3;4;;;;5;
642;562;;;;;3;;;;;10;;;;;;;;;4;;;;3;5;;;;;
643;1281;;;;;3;;;;;;;;;;;;;;;;;;1;;;;;;
644;712;;;;;11;;;;;26;;;;;;;;;9;;;;;6;;;;;
645;410;;;;;;;;;;;;;;;;;;;9;6;;;;;;;;;
646;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;593;;;;;11;;;;;31;;;;;;;;;7;2;;;;;;;;;
650;69;;;;;9;;;;;20;;;;;;;;;;;;;;;;;;;
653;595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;634;;;;;9;;;;;;;;;;;;;;6;;;;;;;;;;
655;65;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
656;130;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
657;1549;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
659;659;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
660;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;626;;;;;7;;;;;24;;;;;;;;;8;6;;;;1;;;;;
663;1;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
665;719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;923;;;;;12;;;;;;;;;;;;;;7;8;;;3;9;;;;8;
667;637;;;;;3;;;;;19;;;;;;;;;3;;;;3;;;;;;
669;906;;;;;10;;;;;;;;;;;;;;13;4;;;;3;;;;;
670;1449;;;;;9;;;;;4;;;;;;;;;2;;;;;;;;;;
672;106;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
673;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;562;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
678;126;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
679;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;706;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
681;539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;989;;;;;3;;;;;22;;;;;;;;;5;2;;;;2;;;;3;
685;727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;152;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
687;597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;1310;;;;;9;;;;;;;;;;;;;;7;6;;;;6;;;;;
691;640;;;;;10;;;;;6;;;;;;;;;6;4;;;2;;;;;1;
692;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;486;;;;;6;;;;;;;;;;;;;;;;;;;;;;;4;
695;1135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;658;;;;;9;;;;;24;;;;;;;;;8;3;;;3;8;;;;3;
703;1628;;;;;7;;;;;17;;;;;;;;;7;;;;;;;;;;
705;182;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
706;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
707;714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;990;;;;;10;;;;;30;;;;;;;;;9;3;;;3;9;;;;4;
709;792;;;;;9;;;;;;;;;;;;;;6;4;;;3;6;;;;3;
710;1612;;;;;9;;;;;;;;;;;;;;9;6;;;;;;;;;
712;927;;;;;9;;;;;;;;;;;;;;6;3;;;;9;;;;;
713;567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;129;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
715;592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;768;;;;;9;;;;;26;;;;;;;;;7;3;;;3;8;;;;2;
718;485;;;;;9;;;;;;;;;;;;;;4;3;;;;4;;;;;
720;1273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;1263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;3814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;721;;;;;9;;;;;;;;;;;;;;;4;;;;;;;;;
725;676;;;;;4;;;;;;;;;;;;;;;;;;;;;;;1;
726;732;;;;;9;;;;;29;;;;;;;;;2;10;;;;9;;;;6;
727;246;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
728;619;;;;;;;;;;;;;;;;;;;9;6;;;;;;;;;
729;990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;1741;;;;;9;;;;;4;;;;;;;;;;2;;;;;;;;3;
731;2440;;;;;12;;;;;;;;;;;;;;9;;;;3;;;;;;
732;637;;;;;9;;;;;24;;;;;;;;;13;11;;;;;;;;3;
733;871;;;;;1;;;;;;;;;;;;;;;2;;;;1;;;;;
734;1416;;;;;9;;;;;;;;;;;;;;3;;;;;;;;;;
735;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;685;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
737;754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;905;;;;;3;;;;;10;;;;;;;;;;;;;;;;;;;
740;574;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
741;773;;;;;3;;;;;;;;;;;;;;2;;;;;;;;;;
742;576;;;;;3;;;;;;;;;;;;;;;;;;;;;;;3;
743;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;83;;;;;9;;;;;32;;;;;;;;;;;;;;;;;;;
745;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;134;;;;;3;;;;;22;;;;;;;;;;;;;;;;;;;
747;1100;;;;;10;;;;;28;;;;;;;;;6;3;;;;;;;;;
748;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;552;;;;;3;;;;;;;;;;;;;;;3;;;;;;;;;
750;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;1776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;664;;;;;9;;;;;24;;;;;;;;;6;3;;;;4;;;;2;
754;854;;;;;6;;;;;14;;;;;;;;;3;;;;;;;;;2;
755;1086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;1027;;;;;9;;;;;26;;;;;;;;;9;7;;;4;9;;;;3;
759;50;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
760;695;;;;;9;;;;;18;;;;;;;;;;;;;;;;;;;
761;220;;;;;10;;;;;7;;;;;;;;;;;;;;;;;;;
762;737;;;;;4;;;;;;;;;;;;;;17;6;;;;;;;;3;
763;850;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
764;243;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
765;773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;742;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;
772;721;;;;;3;;;;;1;;;;;;;;;9;3;;;;9;;;;3;
773;2;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
775;1386;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
776;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;299;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
778;252;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
779;637;;;;;9;;;;;15;;;;;;;;;6;6;;;;10;;;;3;
780;786;;;;;9;;;;;20;;;;;;;;;9;6;;;3;9;;;;6;
782;778;;;;;;;;;;13;;;;;;;;;3;;;;;3;;;;3;
783;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;755;;;;;6;;;;;;;;;;;;;;4;2;;;;;;;;;
787;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;1097;;;;;9;;;;;;;;;;;;;;;;;;;;;;;3;
789;868;;;;;8;;;;;23;;;;;;;;;4;;;;;;;;;;
790;576;;;;;10;;;;;25;;;;;;;;;7;;;;;10;;;;;
791;368;;;;;9;;;;;6;;;;;;;;;;;;;;;;;;;
792;698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;1192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;774;;;;;6;;;;;;;;;;;;;;;3;;;;;;;;;
797;1197;;;;;9;;;;;15;;;;;;;;;3;4;;;;;;;;;
798;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;507;;;;;9;;;;;13;;;;;;;;;5;5;;;;9;;;;3;
800;542;;;;;10;;;;;24;;;;;;;;;6;6;;;3;6;;;;3;
801;1116;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;
802;710;;;;;9;;;;;6;;;;;;;;;3;;;;;;;;;;
804;533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;1003;;;;;9;;;;;;;;;;;;;;7;6;;;;;;;;;
810;900;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
812;283;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
813;1631;;;;;9;;;;;;;;;;;;;;6;6;;;3;7;;;;6;
814;530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
817;1089;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
818;725;;;;;6;;;;;3;;;;;;;;;;;;;;;;;;;
819;639;;;;;6;;;;;;;;;;;;;;3;;;;;2;;;;;
820;541;;;;;9;;;;;26;;;;;;;;;9;6;;;3;9;;;;6;
821;959;;;;;3;;;;;5;;;;;;;;;1;;;;;;;;;;
822;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;1177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825;533;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
826;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;976;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;
829;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;708;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
831;1131;;;;;12;;;;;;;;;;;;;;1;;;;;;;;;;
833;589;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
834;700;;;;;16;;;;;33;;;;;;;;;12;9;;;5;9;;;;6;
836;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;87;;;;;9;;;;;16;;;;;;;;;;;;;;;;;;;
841;2169;;;;;9;;;;;29;;;;;;;;;11;6;;;;6;;;;3;
842;1885;;;;;9;;;;;25;;;;;;;;;9;6;;;3;11;;;;9;
843;619;;;;;11;;;;;18;;;;;;;;;6;6;;;3;6;;;;3;
844;1314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
847;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
848;637;;;;;4;;;;;24;;;;;;;;;;;;;;;;;;;
849;875;;;;;9;;;;;9;;;;;;;;;7;5;;;3;6;;;;4;
850;913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
851;497;;;;;9;;;;;11;;;;;;;;;12;;;;;;;;;;
852;818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
854;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
855;783;;;;;9;;;;;24;;;;;;;;;1;2;;;5;10;;;;;
856;1195;;;;;11;;;;;28;;;;;;;;;7;2;;;;;;;;;
857;538;;;;;7;;;;;1;;;;;;;;;;;;;;;;;;;
858;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
860;544;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
861;587;;;;;3;;;;;21;;;;;;;;;9;8;;;1;6;;;;4;
862;536;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
863;516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
866;850;;;;;9;;;;;28;;;;;;;;;9;6;;;3;12;;;;;
867;485;;;;;8;;;;;27;;;;;;;;;7;8;;;;9;;;;3;
868;509;;;;;1;;;;;;;;;;;;;;2;3;;;;;;;;;
869;633;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
870;652;;;;;9;;;;;25;;;;;;;;;12;3;;;3;6;;;;3;
871;771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
873;833;;;;;3;;;;;;;;;;;;;;5;3;;;;;;;;;
874;834;;;;;9;;;;;32;;;;;;;;;8;9;;;;9;;;;3;
875;548;;;;;9;;;;;14;;;;;;;;;3;3;;;;3;;;;2;
876;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
877;274;;;;;;;;;;20;;;;;;;;;;3;;;;;;;;;
878;907;;;;;9;;;;;23;;;;;;;;;9;6;;;;6;;;;3;
879;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880;2189;;;;;9;;;;;10;;;;;;;;;9;8;;;;;;;;;
882;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
885;857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
886;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
889;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
891;489;;;;;9;;;;;24;;;;;;;;;9;7;;;3;9;;;;3;
892;109;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
893;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
894;972;;;;;9;;;;;24;;;;;;;;;10;6;;;4;5;;;;;
895;407;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;
896;2509;;;;;6;;;;;6;;;;;;;;;4;2;;;2;;;;;;
898;704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899;834;;;;;3;;;;;;;;;;;;;;1;3;;;;;;;;;
900;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901;29;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
902;540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
903;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
905;715;;;;;9;;;;;;;;;;;;;;4;;;;;4;;;;;
906;813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
908;715;;;;;10;;;;;3;;;;;;;;;;;;;;3;;;;;
909;1039;;;;;6;;;;;23;;;;;;;;;6;;;;;6;;;;3;
910;683;;;;;3;;;;;21;;;;;;;;;;;;;;;;;;;
911;1139;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
912;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
914;970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
915;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
916;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
918;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;1081;;;;;9;;;;;28;;;;;;;;;4;;;;;7;;;;;
921;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
922;208;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
923;751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
924;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
925;751;;;;;;;;;;;;;;;;;;;3;2;;;;;;;;;
926;715;;;;;9;;;;;;;;;;;;;;5;;;;;;;;;;
927;577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;793;;;;;13;;;;;26;;;;;;;;;9;7;;;4;6;;;;;
931;717;;;;;6;;;;;;;;;;;;;;6;;;;;;;;;;
932;666;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
933;1199;;;;;9;;;;;29;;;;;;;;;9;8;;;3;6;;;;3;
934;705;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;
935;162;;;;;3;;;;;;;;;;;;;;3;;;;;;;;;;
936;35;;;;;;;;;;9;;;;;;;;;1;;;;;;;;;;
937;590;;;;;10;;;;;24;;;;;;;;;;;;;;;;;;;
938;595;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
939;537;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
940;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;811;;;;;9;;;;;;;;;;;;;;6;2;;;2;6;;;;3;
946;1379;;;;;6;;;;;53;;;;;;;;;7;3;;;3;12;;;;6;
947;731;;;;;3;;;;;24;;;;;;;;;;;;;;;;;;;
949;3403;;;;;10;;;;;18;;;;;;;;;6;3;;;;;;;;;
950;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;1871;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
953;745;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
955;612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;530;;;;;11;;;;;;;;;;;;;;;9;;;;;;;;;
957;561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;984;;;;;9;;;;;6;;;;;;;;;1;;;;;6;;;;6;
959;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;531;;;;;7;;;;;;;;;;;;;;10;2;;;;;;;;;
966;750;;;;;6;;;;;;;;;;;;;;;1;;;;;;;;;
967;1232;;;;;9;;;;;32;;;;;;;;;9;4;;;2;8;;;;;
968;514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;924;;;;;6;;;;;18;;;;;;;;;6;3;;;;;;;;;
970;341;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
971;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;542;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
973;104;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
974;626;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
976;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;529;;;;;9;;;;;24;;;;;;;;;9;6;;;3;9;;;;;
979;1228;;;;;10;;;;;17;;;;;;;;;6;6;;;;6;;;;;
981;694;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
982;493;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
984;540;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
985;877;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
986;688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;869;;;;;3;;;;;12;;;;;;;;;;;;;;;;;;;
988;12;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
989;1318;;;;;9;;;;;6;;;;;;;;;;;;;;;;;;;
991;734;;;;;6;;;;;23;;;;;;;;;9;3;;;3;7;;;;3;
993;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;45;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
995;1053;;;;;9;;;;;20;;;;;;;;;9;3;;;3;9;;;;6;
996;657;;;;;9;;;;;39;;;;;;;;;8;;;;;5;;;;3;
997;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;536;;;;;10;;;;;18;;;;;;;;;;;;;;;;;;;
999;1101;;;;;9;;;;;3;;;;;;;;;9;6;;;3;9;;;;3;
1000;2321;;;;;11;;;;;;;;;;;;;;3;;;;;;;;;;
