298;24;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;
299;51;1;0;;;;;;;39;;;;;;0;;;;;;;;;;;;;
300;80;9;0;0;;;;;;;;;;;;;0;0;0;;;;;;;1;0;;
301;85;3;0;28;20;0;11;0;2;;0;1;12;;;;22;0;0;3;;0;;0;;1;101;;
302;73;19;48;28;7;44;58;41;32;45;65;41;7;31;34;28;46;18;11;16;4;14;15;14;1;10;72;;
303;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;92;23;;10;5;1;6;;7;0;17;65;22;20;;0;22;34;41;39;7;7;0;0;;15;25;;
305;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;37;20;1;3;25;11;18;0;0;;10;;;;;;;;;;;;;;;;0;;
307;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;92;0;7;1;0;;;;0;0;0;;0;;;;94;;;;;0;0;;;0;104;;
309;23;21;3;25;15;26;;;;;;;;;;;0;;;;;;;;;;0;;
310;85;2;48;39;10;66;81;71;59;59;64;55;12;43;41;7;25;23;27;29;17;22;4;2;0;4;104;;
311;48;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
312;81;23;59;36;37;47;57;23;36;33;20;10;20;10;53;1;53;23;49;47;5;4;5;4;5;4;103;;
313;85;101;1;;66;53;38;15;33;16;34;18;24;26;26;26;33;37;38;10;11;10;2;2;9;2;97;;
314;80;98;83;65;13;92;88;1;0;0;20;45;46;57;23;;44;22;26;34;19;29;23;23;;12;54;;
315;79;31;52;0;;0;1;0;0;;31;6;6;;1;;75;2;2;;0;;;48;;0;78;;
316;80;16;52;14;10;8;2;0;0;0;10;12;8;2;;;5;4;;;;3;;8;;0;6;;
317;54;39;19;16;4;3;18;14;20;8;63;43;1;0;0;;23;22;20;26;36;16;21;0;0;3;38;;
318;85;40;0;75;72;74;75;69;7;14;60;52;29;44;36;38;38;24;23;25;29;26;11;16;2;9;105;;
319;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;90;50;94;62;85;101;70;35;60;35;55;50;47;3;3;47;71;3;21;0;21;3;0;3;3;1;67;;
321;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;7;1;3;0;1;;;;;;;;;;;;0;;;;;;;;;;;;
323;28;0;0;0;0;;;;;0;;;;;;;14;;;;;;;;;;;;
324;19;12;3;3;10;7;4;;;;;;;;;;;;;;;;;;;;0;;
325;86;0;0;14;0;82;95;0;0;;;0;0;;;;0;0;0;0;;0;0;0;;0;110;;
326;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;73;81;71;61;5;53;77;60;53;75;37;33;29;0;4;7;42;18;14;4;0;31;14;7;;6;6;;
328;39;21;16;29;8;15;20;0;5;;5;1;15;1;;;;;;;;;;;;;1;;
329;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;40;0;18;47;0;;0;9;;0;1;0;;;;0;;;;;;;;;;;;;
331;81;23;32;68;18;9;56;58;46;50;38;41;11;32;40;47;53;24;18;28;16;4;3;12;6;8;46;;
332;19;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;
333;93;5;2;0;6;5;89;1;47;0;;53;0;;53;0;2;;;;0;;;0;;;106;;
334;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;81;25;66;57;35;61;69;55;53;0;64;60;12;52;62;1;48;36;33;30;0;4;1;1;16;15;86;;
336;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;0;;
337;82;1;79;103;0;0;66;70;0;;;0;;;;0;20;0;18;0;20;0;0;0;;;92;;
338;9;7;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;84;41;74;71;20;0;22;0;;;66;41;1;0;29;29;26;0;0;0;0;0;0;0;;0;65;;
341;76;10;2;24;6;47;58;4;41;2;6;64;13;48;1;;57;34;34;3;34;1;0;0;;1;45;;
342;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;79;76;78;65;79;73;76;38;28;45;29;60;52;10;42;3;44;47;40;0;;27;1;1;1;1;33;;
345;84;18;11;64;18;46;36;5;;0;0;0;0;;;;21;;16;0;0;;;0;;15;109;;
346;75;60;0;;1;42;29;52;48;1;69;53;33;17;2;1;22;21;4;4;1;29;22;17;;9;4;;
347;76;40;48;73;27;25;43;66;43;63;62;47;31;34;36;57;44;28;24;29;19;24;10;12;10;6;58;;
348;15;16;3;10;15;8;7;1;0;0;;;;;;;;;;;;;;;;;;;
349;72;;;39;0;;0;0;;;0;4;4;4;3;3;10;0;;0;;;;;;;23;;
350;82;3;4;5;35;45;63;37;19;41;13;48;12;8;6;0;21;12;21;16;16;24;17;21;15;18;61;;
351;85;86;51;11;18;5;24;7;10;13;15;4;8;4;0;54;26;16;18;17;18;20;25;0;;0;75;;
352;75;8;31;59;67;48;57;2;34;6;17;31;6;42;4;0;21;26;21;30;0;14;11;12;1;7;91;;
353;19;7;1;5;7;5;8;;;;;;;;;;1;;;;;;;;;;0;;
354;80;68;56;47;71;24;21;37;50;9;20;30;0;0;0;0;73;0;0;0;0;0;0;0;0;0;90;;
355;8;12;7;0;;;;;;;;;;;;;;;;;;;;;;;0;;3
356;78;56;38;52;13;54;55;42;34;31;8;43;21;27;7;;20;9;9;19;0;30;17;18;17;25;96;;
357;79;2;17;12;9;2;36;;;0;0;0;0;35;;0;48;5;3;4;2;1;3;0;;0;34;;
358;81;23;71;40;43;60;68;21;60;;1;46;12;1;8;0;16;11;8;9;0;29;1;21;0;2;68;;
359;88;7;0;;;;;;;;0;0;0;;;;16;0;0;;;;;0;;0;;;
360;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;78;8;51;79;97;65;74;64;52;47;45;43;2;7;9;;17;8;2;3;35;7;0;0;6;7;0;;
362;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;8;6;;;;;;;;;;;;;;;;;;;;;;;;;7;;
365;88;13;0;1;;;;;;0;0;;;;;;;;;;;;;;;;0;;
366;21;13;0;;;;;;;;;;;;;;;;;;;;;;;;3;;
367;26;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;;
368;82;45;56;27;46;32;50;53;45;9;15;30;7;11;7;9;43;2;13;14;23;25;20;0;1;1;71;;
369;58;0;;;;;;;;;;0;0;0;0;0;4;;;;;;;;;;;;
370;74;7;13;5;44;4;68;27;0;0;;52;45;42;14;38;37;0;31;;0;21;22;1;0;0;101;;
371;19;2;5;3;6;0;0;0;;0;;;;;;;;;;;;;;;;;11;;
372;78;95;65;50;60;51;15;2;2;2;44;42;2;24;41;22;13;7;7;8;1;23;11;9;19;17;78;;
373;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;74;26;0;12;26;0;19;4;38;4;3;11;5;5;3;2;17;17;5;6;12;0;0;20;0;0;101;;
375;64;0;66;36;10;41;72;26;21;33;7;51;14;6;9;11;30;0;0;0;0;26;25;34;0;8;34;;
376;84;30;0;76;92;67;70;0;0;0;67;53;42;53;0;0;18;0;21;;;0;0;0;;0;0;;
377;24;1;;13;;;;0;;;;;;;;;0;;;;;;;;;;;;
378;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;85;22;74;51;78;52;79;93;43;93;68;63;66;0;70;0;54;18;21;0;0;19;1;2;0;9;51;;
380;81;95;93;85;78;86;84;70;67;56;62;56;45;49;51;36;22;16;19;20;19;15;10;14;13;12;55;;
381;30;8;0;0;2;;;;;;;0;;;;;5;;;;;;;;;;10;;
382;81;78;80;71;74;68;80;77;62;59;60;53;10;47;29;34;30;34;32;30;19;20;13;10;7;6;5;;
383;72;44;50;53;43;26;74;44;33;20;17;32;9;35;30;4;6;23;25;19;20;24;27;5;3;6;102;;
384;87;4;47;6;7;83;83;79;46;0;0;54;0;0;;;21;6;5;25;25;26;22;1;14;0;0;;
385;73;1;77;41;87;56;64;49;41;18;9;34;26;23;30;38;45;5;22;0;22;9;0;9;9;9;39;;
386;48;29;41;18;14;12;17;4;1;0;8;3;5;5;5;0;35;9;;;;;;;;;37;;
387;84;41;60;50;37;47;38;30;67;36;45;37;13;50;43;40;42;26;31;29;25;26;15;10;2;2;113;;
388;20;1;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;
389;43;;;;;;;;;;;;;;;;0;;;;;;;;;;;;
390;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;82;93;74;56;68;66;79;49;42;40;61;34;34;52;49;35;16;18;18;34;31;16;13;15;8;5;66;;
392;84;78;78;79;7;59;74;74;0;0;0;59;1;51;17;0;20;13;0;12;18;3;3;1;0;3;55;;
393;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;11;4;;14;;;;;;;;;;;;;0;;;;;;;;;;;;
395;80;67;55;38;33;68;65;31;34;6;26;44;11;21;23;6;30;11;23;8;18;21;18;18;12;9;64;;
396;77;11;8;26;0;2;62;3;35;20;0;62;1;3;1;0;24;13;0;27;2;7;20;18;1;19;91;;
397;77;62;63;38;45;40;39;9;21;32;20;13;6;15;6;32;41;7;5;17;3;24;12;12;0;1;76;;
398;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;83;74;92;57;9;83;73;4;3;19;52;43;27;46;27;36;46;23;21;12;14;9;9;7;1;8;95;;
400;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;80;1;98;89;4;;0;;;;;;;;;;22;;0;;;;;0;0;5;87;;
403;39;;;;;0;;;;;;;;;;;;;;;;;;;;;;;
404;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;84;37;;6;0;30;0;0;0;0;;;17;;;0;9;;22;;0;;;;;0;90;;
406;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;22;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;
408;78;29;0;49;0;73;0;0;;0;0;45;4;7;42;2;7;3;0;0;0;0;11;3;;0;;;
409;81;103;85;61;85;56;52;59;66;70;60;37;4;1;8;1;17;0;0;0;;;;;;0;1;;
410;73;13;57;17;18;39;41;14;5;56;5;34;42;6;9;28;12;13;3;18;26;14;4;0;;2;0;;
411;43;32;28;33;28;27;24;14;2;14;;15;20;18;;;;;;;;;;;;;1;;
412;82;15;24;34;4;1;6;50;71;23;19;4;1;0;11;0;0;23;23;0;2;;0;51;0;0;0;;
413;84;0;46;0;;96;0;;0;;0;37;44;;1;;12;0;0;;;3;;3;;3;42;;
414;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;82;0;66;0;10;85;70;0;6;7;0;53;9;;0;;20;16;2;30;0;1;0;1;;7;0;;
416;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;15;15;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;
418;78;6;102;63;4;76;88;1;45;0;0;32;10;45;0;;35;12;10;12;0;0;13;;;26;82;;
419;38;0;;;;;;;;;;;;;;;0;;;;;;;;;;0;;
420;48;;34;0;;0;0;51;2;1;1;11;11;4;37;4;37;3;4;;;;;;;;;;
421;8;4;11;3;;;;;;;;;;;;;0;;;;;;;;;;0;;
422;80;1;3;32;42;39;12;17;5;0;0;29;2;0;0;;6;13;6;2;;2;4;0;0;2;69;;
423;77;14;12;58;19;6;23;3;0;0;0;12;6;5;44;0;2;15;16;1;;0;16;0;;8;106;;
424;68;40;38;52;33;65;65;50;54;16;63;61;38;3;49;60;31;41;46;39;41;37;0;33;33;0;1;;
425;8;9;0;;;0;;;;;;;;;;;0;;;;;;;;;;;;3
426;16;9;3;3;11;0;0;0;;;;;;;;;;;;;;;;;;;1;;
427;10;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;
428;77;47;23;48;4;26;26;28;10;18;8;25;20;2;12;0;47;15;14;2;0;1;16;16;1;9;70;;
429;68;0;54;0;78;90;88;0;1;4;59;46;46;49;46;38;17;27;28;20;19;18;13;14;5;11;11;;
430;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;90;30;93;84;87;19;15;40;44;0;0;8;7;6;8;0;47;0;18;0;3;15;17;14;0;0;72;;
432;72;6;0;15;7;11;78;7;0;;64;7;0;11;;;23;28;0;0;;0;31;18;1;15;2;;
433;86;14;5;6;15;15;110;0;0;;;;;;;;;0;0;0;;0;;0;;0;111;;
434;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;76;34;67;9;33;61;85;33;19;50;48;52;10;3;6;38;49;12;9;10;12;15;12;11;5;5;39;;
436;84;107;74;24;7;8;73;44;82;0;5;84;32;0;65;41;15;32;12;21;0;1;0;0;22;0;0;;
437;84;69;4;6;5;95;11;;;;0;50;3;3;0;0;54;0;2;0;0;10;0;;;1;108;;
438;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;77;83;85;70;94;53;59;66;63;41;49;35;31;51;32;41;30;18;19;23;29;17;14;11;7;5;64;;
440;11;0;5;1;;;;;;;;;;;;;;;;;;;;;;;0;;
441;54;33;49;18;10;0;12;34;38;;14;9;0;;0;;1;;;;;;;;;;67;;
442;79;18;0;35;32;2;71;0;0;;0;60;2;;;;21;0;0;0;;0;0;0;;70;123;;
443;15;1;3;11;1;0;;;;;;;;;;;0;;;;;;;;;;0;;
444;47;;12;0;;;0;4;;2;4;27;13;16;11;0;14;10;8;10;11;10;9;4;0;3;8;;
445;43;0;16;;;;;;;;;;;;;;;;;;;;;;;;;;
446;77;38;4;6;4;3;18;15;14;1;1;12;11;3;;;61;11;20;7;5;27;0;;;0;110;;
447;90;67;1;5;34;;0;0;0;;19;;0;;;;31;0;0;19;;;;0;;0;0;;
448;78;13;77;8;28;0;22;91;89;0;;57;6;0;;;18;21;11;0;17;22;25;;0;1;66;;
449;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;83;94;66;86;0;88;57;87;67;67;74;49;45;0;52;0;49;26;11;0;1;4;19;25;16;5;65;;
451;31;15;0;;0;;;;;;;;;;;;;;;;;;;;;;;;
452;80;96;106;92;90;93;97;75;72;68;51;73;76;68;69;61;33;39;42;55;38;40;35;37;35;26;58;;
453;86;23;39;8;6;16;12;56;48;34;58;30;32;;1;1;62;;0;0;0;;;0;;0;0;;
454;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;65;16;7;53;19;63;74;12;41;9;47;38;10;0;20;9;4;14;19;33;18;21;22;23;14;1;92;;
456;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
457;72;69;49;5;11;5;12;6;32;13;38;19;12;6;0;1;32;14;10;1;6;12;10;11;6;14;102;;
458;8;1;;0;;0;;;;;;;;;;;;;;;;;;;;;;;
459;76;2;41;30;12;5;24;22;6;;10;12;10;4;7;43;7;;;;0;0;;;0;0;34;;
460;76;69;61;23;12;45;83;38;35;57;59;48;31;4;41;5;49;29;28;4;1;12;10;8;0;7;54;;
461;71;2;43;33;33;47;72;33;27;16;19;41;14;46;19;52;30;23;0;32;24;31;23;2;10;6;55;;
462;13;6;8;4;4;4;0;;;;;;;;;;0;;;;;;;;;;;;
463;74;11;64;4;7;2;1;3;2;1;45;43;48;1;4;3;21;15;22;4;11;21;18;11;0;10;15;;
464;29;1;0;1;5;2;5;3;0;3;7;0;;;;;0;;;;;;;;;;;;
465;22;6;17;9;7;3;;;;;;;;;;;0;;;;;;;;;;0;;
466;53;41;55;47;40;43;28;19;20;19;14;1;1;0;0;0;10;;;;;;;;;;0;;
467;80;50;62;37;46;38;68;50;35;41;4;41;14;14;15;10;16;30;26;20;19;40;38;5;20;;78;;
468;73;86;85;48;68;55;77;1;4;1;37;45;25;3;24;6;47;0;1;0;0;22;0;1;;0;95;;
469;81;75;64;70;76;77;71;71;63;50;61;47;28;36;47;34;45;26;23;26;28;24;10;11;12;13;54;;
470;77;51;73;62;22;0;91;15;73;7;60;56;16;2;;0;23;22;23;39;0;17;0;3;;10;110;;
471;74;0;56;0;82;16;73;0;0;0;0;39;10;6;4;0;5;12;14;16;4;1;0;12;;0;4;;
472;78;10;44;66;9;0;79;47;19;0;0;50;11;8;6;5;23;14;5;7;8;25;19;15;0;0;75;;
473;86;50;48;37;47;25;70;1;40;53;40;48;1;39;0;0;51;10;10;14;0;22;13;0;0;2;71;;
474;20;17;;2;9;5;1;2;3;3;0;;;;;;0;;;;;;;;;;;;
475;83;98;93;68;81;50;44;70;49;88;53;62;26;35;23;37;29;13;11;0;21;23;18;12;0;8;51;;
476;79;16;46;17;0;2;60;26;48;2;51;56;45;41;24;41;23;2;16;32;32;33;23;21;7;8;15;;
477;84;82;79;80;78;76;73;64;58;61;55;47;47;50;41;41;38;31;29;31;23;25;20;16;11;10;70;;
478;74;8;8;3;6;22;11;16;12;2;2;10;6;6;2;1;15;4;1;1;1;1;1;10;9;9;81;;
479;7;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
480;77;27;39;40;32;64;82;13;47;24;39;46;3;4;42;0;26;16;21;6;17;16;12;19;0;12;96;;
481;77;85;87;59;19;82;80;57;44;53;67;47;10;7;11;1;28;27;30;20;29;31;22;16;41;20;110;;
482;92;;0;;;;0;0;0;73;;0;0;;;;;;;0;0;0;0;0;;0;83;;
483;80;71;73;41;59;42;58;56;48;51;44;45;25;42;54;38;20;5;21;21;56;11;26;6;1;0;53;;
484;69;39;80;69;36;24;34;14;46;51;14;63;48;52;18;10;33;0;25;0;45;36;0;28;0;2;82;;
485;83;49;67;64;2;53;82;60;48;36;41;42;30;11;26;10;47;18;12;24;27;21;26;14;22;9;8;;
486;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;45;11;0;1;;;;;;;0;;;;;;;;;;;;0;;;;;;
488;71;41;40;45;52;1;40;53;46;54;63;34;49;46;0;25;30;17;1;21;;4;0;0;1;5;33;;
489;75;78;66;71;62;55;62;46;41;45;18;41;25;26;34;36;33;17;20;19;28;22;26;21;14;11;97;;
490;81;57;77;54;65;64;66;61;40;42;40;49;34;38;38;40;69;25;28;29;4;11;11;15;4;9;49;;
491;10;0;0;;8;;;;;;;;;;;;;;;;;;;;;;;;
492;34;6;11;34;43;;;;;;;;;;;;;;;;;;;;;;0;;
493;82;45;75;37;0;47;46;34;29;22;18;42;11;7;7;7;37;17;23;15;13;6;17;14;3;9;59;;
494;16;2;2;1;5;2;;0;;0;;;;;;;0;;;;;;;;;;18;;
495;72;8;49;29;5;57;89;0;28;;49;49;12;2;7;2;28;25;19;9;16;19;8;10;0;4;77;;
496;7;1;;0;;;;;;;0;;;;;;;;;;;;;;;;0;;
497;86;93;90;18;94;43;49;47;51;41;44;41;42;44;22;22;18;13;17;1;20;14;15;10;2;8;1;;
498;63;2;0;0;46;28;45;0;1;;;;;;;;2;;;;;;;;;;0;;
499;71;54;74;61;44;64;67;49;40;38;46;39;36;39;44;43;48;24;34;25;30;20;23;19;3;7;46;;
500;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;17;9;1;4;19;2;;;;;;;0;;;;0;;;;;;;;;;10;;
502;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;79;106;104;48;87;57;16;61;50;61;61;37;3;3;21;36;58;27;25;21;19;16;8;9;2;4;60;;
504;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;2
505;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;69;1;47;4;1;56;88;53;1;33;70;65;1;22;0;0;21;0;1;1;0;1;2;2;0;2;3;;
507;68;13;48;8;9;10;13;0;11;;0;0;0;;0;;9;0;;;;;;0;;1;0;;
508;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;71;26;28;43;88;77;81;31;0;0;0;12;69;;0;;14;0;0;1;0;53;;;;1;0;;
510;76;13;;;;;77;;0;0;;37;;;1;;12;0;0;0;0;1;0;6;0;3;3;;
511;74;44;81;30;14;41;58;26;38;6;6;31;22;10;9;10;8;8;11;3;4;13;14;12;9;9;113;;
512;74;100;74;70;72;59;65;61;52;57;59;49;49;48;48;39;57;27;31;21;26;22;21;17;1;5;53;;
513;68;45;63;48;11;44;37;43;46;23;23;18;13;19;19;20;41;9;13;23;25;22;25;0;0;25;106;;
514;25;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;
515;38;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;0;;
516;77;14;56;24;3;0;66;;68;12;20;0;12;0;37;0;33;26;24;39;0;1;0;15;16;0;72;;
517;71;59;61;50;26;34;63;45;56;58;61;27;38;21;1;;39;15;6;15;3;11;8;0;;4;87;;
518;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;28;;;;;;0;;9;;;;;;;;;;;;;;;;;;;;
520;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;5;2;;;;;;;;;;;;;;;;;;;;;;;;;3;;
523;59;;;;;;;;;;0;;;;;;84;;;;;;;;;;;;
524;29;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;
525;70;22;59;43;52;63;60;60;38;23;29;36;22;33;19;10;41;22;30;15;26;17;16;11;11;14;55;;
526;77;34;35;24;29;61;74;38;31;7;31;34;13;29;20;3;56;17;18;13;23;20;14;14;6;9;92;;
527;84;47;80;74;60;83;78;75;57;49;51;50;49;50;49;44;28;23;26;29;23;10;7;14;5;8;95;;
528;14;11;7;;;;;;;;;;;;;;0;;;;;;;;;;27;;
529;10;1;;;;;;;;;;;;;;;;;;;;;;;;;10;;
530;78;6;60;21;6;66;77;58;33;7;58;35;12;33;40;22;32;19;17;11;18;22;10;12;10;8;90;;
531;61;0;0;0;;;;36;;;;0;;;;;12;;;;;0;;;;;0;;
532;80;0;55;36;6;4;15;5;0;40;0;6;10;12;2;0;13;2;16;5;1;0;;;;;58;;
533;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;38;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
535;80;71;80;85;53;74;68;63;52;18;47;52;47;43;36;46;53;26;26;22;24;20;14;11;8;7;64;;
536;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;19;2;;11;0;;;;;;;;;;;;;;;;;;;;;;;;
538;10;0;;0;;;;;;;;;;;;;0;;;;;;;;;;;;
539;62;;43;;;;;0;;;;0;1;2;0;;74;;;;;;;;;1;1;;
540;88;0;78;26;;85;42;54;65;0;58;53;34;47;42;0;30;21;19;0;18;6;3;3;0;14;62;;
541;23;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;
542;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;20;18;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
544;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;80;47;66;52;42;1;46;40;46;33;29;44;15;2;45;2;0;;0;;0;9;0;16;0;8;0;;
547;37;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;
548;7;3;;;;;;;;;;;;;;;;;;;;;;;;;1;;
549;86;44;48;73;49;40;73;63;59;77;74;2;47;60;45;45;44;25;14;21;0;15;15;8;12;7;103;;
550;5;1;;1;0;2;2;0;0;0;0;;;;;;0;;;;;;;;;;4;;
551;12;7;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
552;80;49;2;12;12;9;20;14;0;0;1;29;49;0;;;22;8;7;0;;9;0;3;;0;108;;
553;73;56;40;27;39;58;68;28;30;58;26;49;16;45;17;0;11;18;12;2;8;24;21;17;7;9;3;;
554;83;36;38;35;47;29;67;19;55;19;26;11;9;9;12;9;27;16;4;4;6;9;16;6;6;6;60;;
555;36;;;0;;;;;;;0;0;;;;;;;;0;;;;;;0;0;;
556;7;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;
557;8;1;;;;;;;;;;;;;;;;;;;;;;;;;0;;
558;9;5;6;4;1;;;;;;;;;;;;0;;;;;;;;;;1;;
559;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;56;9;1;4;0;3;8;;12;0;;18;2;;12;1;6;;;;;;;;;;;;
561;32;17;29;21;15;14;10;0;5;0;2;;;;;;5;;;;;;;;;;0;;
562;64;;42;;0;0;0;3;12;55;0;7;0;0;38;0;21;20;15;15;20;13;14;10;11;14;6;;
563;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;84;87;75;79;79;68;71;62;61;74;53;32;47;1;1;1;40;32;38;53;2;9;10;8;0;41;60;;
565;15;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;3
566;4;4;0;;;;;;;;;;;;;;;;;;;;;;;;3;;
567;86;81;40;58;16;89;92;55;47;;52;39;13;2;38;;20;28;28;22;21;6;24;39;22;2;21;;
568;22;16;1;15;8;1;3;3;0;;;;;;;;;;;;;;;;;;17;;
569;84;66;43;10;5;23;60;0;16;5;1;43;13;0;28;15;28;24;0;;;0;0;1;;2;99;;
570;72;37;41;24;;55;56;54;47;4;63;48;3;0;33;;50;8;5;12;15;13;9;15;6;14;55;;
571;74;63;74;39;59;66;64;53;53;26;38;44;10;51;43;37;32;10;27;24;30;25;15;16;9;6;56;;
572;72;65;81;57;62;60;64;42;51;29;12;35;32;32;16;4;22;17;10;8;8;11;4;7;13;9;71;;
573;81;70;86;70;62;67;71;54;3;2;37;23;23;0;0;0;27;20;1;1;2;19;17;18;16;18;92;;
574;75;1;21;0;0;;;;;;;0;;;0;;1;;;;;;;;;;0;;
575;62;;0;0;;;0;;;;0;0;0;;0;0;25;;;;;;;;;;46;;
576;68;31;32;45;11;23;59;22;36;23;35;14;10;11;14;1;45;9;7;8;8;12;31;3;0;10;80;;
577;76;18;39;32;5;73;73;42;41;9;24;26;10;39;13;0;45;11;11;10;10;18;13;9;4;6;54;;
578;71;67;73;29;35;49;63;0;;;58;43;32;42;42;11;22;24;28;27;3;29;16;14;0;10;42;;
579;33;0;0;9;8;9;2;6;2;;0;;;;;;;;;;;;;;;;;;
580;78;2;2;41;5;32;53;3;2;3;7;16;15;2;;;21;24;20;27;0;16;17;18;;5;107;;
581;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;48;5;0;0;11;6;0;;;;;;;;;;;;;;;;;;;;0;;
583;78;16;67;27;7;65;74;52;44;8;44;38;29;39;14;2;16;21;3;2;28;26;21;24;5;11;71;;
584;19;2;0;13;14;0;0;0;;;;;;;;;;;;;;;;;;;0;;
585;87;0;0;10;0;1;89;0;;;;0;0;;;0;67;;;;;0;;;;0;0;;
586;85;;;0;;;;;;;;;1;;;;7;;;;;;;;;;0;;
587;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;
588;46;;;;;;;;;;;1;0;;;;0;;;;;;;;;;0;;
589;74;0;0;;;0;0;0;;0;0;0;2;;2;;3;11;0;15;;1;0;1;;0;;;
590;78;7;6;8;13;12;71;3;3;21;7;48;11;4;;0;14;13;2;0;0;24;0;5;;4;81;;
591;20;;;;0;4;1;0;;;;;;;;;;;;;;;;;;;;;
592;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;79;27;53;30;14;64;80;1;26;0;0;0;15;;8;;58;3;3;8;4;;;35;;1;99;;
594;8;10;0;;;;;;;;;;;;;;0;;;;;;;;;;;;
595;26;21;19;17;21;2;1;5;5;1;0;0;;;;;0;;;;;;;;;;19;;
596;1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
597;74;28;26;1;9;2;65;39;3;3;10;14;7;1;6;2;16;0;19;2;12;3;0;10;0;9;110;;
598;77;105;103;51;51;75;74;75;72;70;62;39;29;27;51;53;28;18;16;23;36;22;19;41;31;5;50;;
599;86;23;95;25;36;13;12;7;88;73;64;57;47;47;49;49;83;0;21;0;23;1;1;1;1;1;107;;
600;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
