code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
475;;;;;22;;;;52;;;;;;101;;;;;;135;;;;;;;;;199
476;;;;;21;;;;51;;;;;;94;;;;;;136;;;;;;;;;198
477;;;;;23;;;;51;;;;;;93;;;;;;142;;;;;;;;;199
478;;;;;18;;;;48;;;;;;84;;;;;;150;;;;;;;;;208
480;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;199
481;;;;;23;;;;51;;;;;;92;;;;;;134;;;;;;;;;196
482;;;;;22;;;;51;;;;;;93;;;;;;135;;;;;;;;;
483;;;;;23;;;;51;;;;;;107;;;;;;135;;;;;;;;;198
484;;;;;17;;;;50;;;;;;92;;;;;;134;;;;;;;;;196
485;;;;;14;;;;51;;;;;;93;;;;;;134;;;;;;;;;198
487;;;;;21;;;;51;;;;;;115;;;;;;;;;;;;;;;
488;;;;;-1;;;;-1;;;;;;101;;;;;;136;;;;;;;;;198
489;;;;;16;;;;51;;;;;;91;;;;;;132;;;;;;;;;195
490;;;;;23;;;;50;;;;;;94;;;;;;149;;;;;;;;;198
491;;;;;34;;;;;;;;;;;;;;;;;;;;;;;;;
492;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
493;;;;;24;;;;51;;;;;;93;;;;;;135;;;;;;;;;199
494;;;;;29;;;;58;;;;;;;;;;;;;;;;;;;;;
495;;;;;15;;;;48;;;;;;92;;;;;;131;;;;;;;;;197
497;;;;;24;;;;47;;;;;;93;;;;;;135;;;;;;;;;198
498;;;;;29;;;;52;;;;;;101;;;;;;157;;;;;;;;;
499;;;;;23;;;;51;;;;;;92;;;;;;142;;;;;;;;;184
501;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
503;;;;;22;;;;45;;;;;;93;;;;;;135;;;;;;;;;198
506;;;;;;;;;;;;;;;94;;;;;;136;;;;;;;;;205
507;;;;;21;;;;50;;;;;;92;;;;;;133;;;;;;;;;198
509;;;;;23;;;;65;;;;;;94;;;;;;135;;;;;;;;;
510;;;;;22;;;;50;;;;;;93;;;;;;135;;;;;;;;;208
511;;;;;15;;;;50;;;;;;92;;;;;;132;;;;;;;;;196
512;;;;;18;;;;50;;;;;;93;;;;;;136;;;;;;;;;200
513;;;;;23;;;;50;;;;;;100;;;;;;153;;;;;;;;;212
514;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
515;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
516;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;198
517;;;;;15;;;;43;;;;;;86;;;;;;134;;;;;;;;;189
519;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
523;;;;;4;;;;52;;;;;;95;;;;;;;;;;;;;;;
524;;;;;23;;;;51;;;;;;;;;;;;;;;;;;;;;
525;;;;;23;;;;50;;;;;;93;;;;;;136;;;;;;;;;198
526;;;;;23;;;;50;;;;;;93;;;;;;136;;;;;;;;;198
527;;;;;23;;;;51;;;;;;94;;;;;;135;;;;;;;;;198
530;;;;;18;;;;50;;;;;;93;;;;;;135;;;;;;;;;197
531;;;;;-1;;;;-1;;;;;;94;;;;;;;;;;;;;;;
532;;;;;24;;;;58;;;;;;101;;;;;;142;;;;;;;;;205
533;;;;;-1;;;;-1;;;;;;-1;;;;;;-1;;;;;;;;;
534;;;;;-1;;;;-1;;;;;;-1;;;;;;;;;;;;;;;
535;;;;;23;;;;53;;;;;;101;;;;;;136;;;;;;;;;198
537;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;
538;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
539;;;;;23;;;;52;;;;;;93;;;;;;129;;;;;;;;;
540;;;;;-1;;;;-1;;;;;;93;;;;;;138;;;;;;;;;197
541;;;;;24;;;;51;;;;;;;;;;;;;;;;;;;;;
542;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
543;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
544;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
546;;;;;24;;;;52;;;;;;96;;;;;;136;;;;;;;;;206
547;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
549;;;;;24;;;;52;;;;;;93;;;;;;136;;;;;;;;;199
551;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
552;;;;;23;;;;59;;;;;;101;;;;;;144;;;;;;;;;198
553;;;;;23;;;;50;;;;;;91;;;;;;135;;;;;;;;;197
554;;;;;21;;;;50;;;;;;79;;;;;;133;;;;;;;;;198
555;;;;;36;;;;66;;;;;;106;;;;;;;;;;;;;;;
560;;;;;20;;;;58;;;;;;94;;;;;;146;;;;;;;;;
561;;;;;23;;;;46;;;;;;93;;;;;;;;;;;;;;;
562;;;;;-1;;;;-1;;;;;;94;;;;;;144;;;;;;;;;198
564;;;;;33;;;;52;;;;;;114;;;;;;137;;;;;;;;;199
565;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
567;;;;;26;;;;53;;;;;;101;;;;;;142;;;;;;;;;199
568;;;;;22;;;;47;;;;;;;;;;;;;;;;;;;;;
569;;;;;22;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
570;;;;;23;;;;49;;;;;;77;;;;;;135;;;;;;;;;197
571;;;;;24;;;;44;;;;;;93;;;;;;135;;;;;;;;;198
572;;;;;22;;;;50;;;;;;92;;;;;;136;;;;;;;;;190
573;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;191
574;;;;;33;;;;60;;;;;;;;;;;;141;;;;;;;;;
575;;;;;;;;;;;;;;;;;;;;;135;;;;;;;;;
576;;;;;15;;;;47;;;;;;94;;;;;;134;;;;;;;;;194
577;;;;;22;;;;50;;;;;;93;;;;;;135;;;;;;;;;196
578;;;;;21;;;;53;;;;;;92;;;;;;136;;;;;;;;;196
579;;;;;23;;;;67;;;;;;107;;;;;;;;;;;;;;;
580;;;;;16;;;;51;;;;;;92;;;;;;140;;;;;;;;;184
582;;;;;33;;;;53;;;;;;98;;;;;;147;;;;;;;;;
583;;;;;21;;;;50;;;;;;91;;;;;;136;;;;;;;;;191
584;;;;;24;;;;52;;;;;;;;;;;;;;;;;;;;;
585;;;;;23;;;;51;;;;;;93;;;;;;138;;;;;;;;;198
586;;;;;38;;;;52;;;;;;94;;;;;;142;;;;;;;;;241
588;;;;;-1;;;;-1;;;;;;94;;;;;;133;;;;;;;;;
589;;;;;28;;;;51;;;;;;101;;;;;;139;;;;;;;;;195
590;;;;;23;;;;49;;;;;;92;;;;;;137;;;;;;;;;198
591;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;
593;;;;;18;;;;44;;;;;;99;;;;;;141;;;;;;;;;172
595;;;;;22;;;;51;;;;;;;;;;;;;;;;;;;;;
597;;;;;18;;;;52;;;;;;93;;;;;;136;;;;;;;;;198
598;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;
599;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;199
601;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
602;;;;;16;;;;47;;;;;;94;;;;;;136;;;;;;;;;
603;;;;;-1;;;;-1;;;;;;-1;;;;;;;;;;;;;;;
604;;;;;23;;;;56;;;;;;101;;;;;;;;;;;;;;;
605;;;;;17;;;;51;;;;;;92;;;;;;135;;;;;;;;;195
607;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;
608;;;;;24;;;;52;;;;;;93;;;;;;136;;;;;;;;;214
609;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
610;;;;;22;;;;50;;;;;;92;;;;;;135;;;;;;;;;194
611;;;;;23;;;;50;;;;;;;;;;;;;;;;;;;;;
612;;;;;22;;;;52;;;;;;;;;;;;;;;;;;;;;
613;;;;;16;;;;50;;;;;;101;;;;;;136;;;;;;;;;199
614;;;;;21;;;;51;;;;;;92;;;;;;134;;;;;;;;;198
615;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
616;;;;;24;;;;52;;;;;;93;;;;;;136;;;;;;;;;198
617;;;;;20;;;;49;;;;;;90;;;;;;131;;;;;;;;;185
618;;;;;22;;;;51;;;;;;94;;;;;;139;;;;;;;;;
619;;;;;26;;;;52;;;;;;;;;;;;;;;;;;;;;
620;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;
621;;;;;24;;;;55;;;;;;103;;;;;;135;;;;;;;;;199
622;;;;;20;;;;48;;;;;;93;;;;;;135;;;;;;;;;194
624;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
626;;;;;31;;;;;;;;;;109;;;;;;;;;;;;;;;
627;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;198
628;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;199
629;;;;;-1;;;;-1;;;;;;-1;;;;;;;;;;;;;;;
630;;;;;22;;;;51;;;;;;93;;;;;;;;;;;;;;;
631;;;;;22;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
632;;;;;23;;;;51;;;;;;102;;;;;;134;;;;;;;;;192
634;;;;;24;;;;55;;;;;;100;;;;;;141;;;;;;;;;201
635;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;198
637;;;;;23;;;;52;;;;;;94;;;;;;144;;;;;;;;;203
638;;;;;21;;;;50;;;;;;111;;;;;;139;;;;;;;;;199
639;;;;;22;;;;51;;;;;;101;;;;;;135;;;;;;;;;198
640;;;;;21;;;;51;;;;;;94;;;;;;135;;;;;;;;;198
641;;;;;23;;;;50;;;;;;92;;;;;;135;;;;;;;;;199
642;;;;;23;;;;52;;;;;;93;;;;;;136;;;;;;;;;196
643;;;;;23;;;;51;;;;;;91;;;;;;135;;;;;;;;;194
644;;;;;20;;;;49;;;;;;78;;;;;;135;;;;;;;;;195
645;;;;;24;;;;51;;;;;;94;;;;;;141;;;;;;;;;199
646;;;;;23;;;;53;;;;;;94;;;;;;;;;;;;;;;194
647;;;;;-1;;;;51;;;;;;;;;;;;;;;;;;;;;
648;;;;;24;;;;52;;;;;;108;;;;;;136;;;;;;;;;199
649;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;
650;;;;;19;;;;49;;;;;;94;;;;;;;;;;;;;;;
652;;;;;-1;;;;-1;;;;;;-1;;;;;;-1;;;;;;;;;-1
653;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
654;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;198
655;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
656;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
657;;;;;24;;;;51;;;;;;93;;;;;;136;;;;;;;;;199
659;;;;;23;;;;52;;;;;;94;;;;;;135;;;;;;;;;198
660;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;
662;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
663;;;;;24;;;;51;;;;;;;;;;;;;;;;;;;;;
665;;;;;23;;;;52;;;;;;94;;;;;;135;;;;;;;;;198
666;;;;;20;;;;48;;;;;;92;;;;;;134;;;;;;;;;195
667;;;;;23;;;;51;;;;;;105;;;;;;141;;;;;;;;;199
669;;;;;22;;;;50;;;;;;93;;;;;;135;;;;;;;;;197
670;;;;;20;;;;48;;;;;;92;;;;;;133;;;;;;;;;193
672;;;;;43;;;;;;;;;;;;;;;;;;;;;;;;;
675;;;;;17;;;;55;;;;;;;;;;;;;;;;;;;;;
676;;;;;23;;;;;;;;;;;;;;;;140;;;;;;;;;
677;;;;;21;;;;46;;;;;;74;;;;;;131;;;;;;;;;192
678;;;;;23;;;;52;;;;;;;;;;;;;;;;;;;;;
679;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
680;;;;;15;;;;47;;;;;;94;;;;;;141;;;;;;;;;
681;;;;;-1;;;;-1;;;;;;-1;;;;;;136;;;;;;;;;
682;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;198
683;;;;;-1;;;;-1;;;;;;-1;;;;;;-1;;;;;;;;;
684;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
685;;;;;24;;;;52;;;;;;101;;;;;;136;;;;;;;;;206
686;;;;;17;;;;49;;;;;;91;;;;;;;;;;;;;;;
687;;;;;29;;;;52;;;;;;;;;;;;136;;;;;;;;;201
688;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
689;;;;;29;;;;52;;;;;;94;;;;;;136;;;;;;;;;198
690;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
691;;;;;24;;;;52;;;;;;102;;;;;;135;;;;;;;;;198
692;;;;;-1;;;;-1;;;;;;-1;;;;;;-1;;;;;;;;;
693;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
694;;;;;23;;;;50;;;;;;92;;;;;;135;;;;;;;;;195
695;;;;;22;;;;50;;;;;;102;;;;;;143;;;;;;;;;206
697;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;
699;;;;;24;;;;52;;;;;;106;;;;;;136;;;;;;;;;198
700;;;;;24;;;;;;;;;;94;;;;;;;;;;;;;;;
701;;;;;;;;;52;;;;;;94;;;;;;143;;;;;;;;;206
702;;;;;18;;;;53;;;;;;89;;;;;;135;;;;;;;;;198
703;;;;;23;;;;51;;;;;;96;;;;;;143;;;;;;;;;198
705;;;;;22;;;;50;;;;;;;;;;;;;;;;;;;;;
706;;;;;24;;;;52;;;;;;101;;;;;;136;;;;;;;;;
707;;;;;24;;;;52;;;;;;94;;;;;;141;;;;;;;;;204
708;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;199
709;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
710;;;;;23;;;;49;;;;;;94;;;;;;136;;;;;;;;;199
712;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
713;;;;;22;;;;51;;;;;;92;;;;;;135;;;;;;;;;198
714;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;
715;;;;;-1;;;;-1;;;;;;-1;;;;;;170;;;;;;;;;
717;;;;;16;;;;43;;;;;;90;;;;;;135;;;;;;;;;180
718;;;;;22;;;;51;;;;;;92;;;;;;129;;;;;;;;;194
720;;;;;23;;;;48;;;;;;93;;;;;;135;;;;;;;;;193
722;;;;;15;;;;51;;;;;;93;;;;;;136;;;;;;;;;199
723;;;;;4;;;;42;;;;;;96;;;;;;122;;;;;;;;;150
724;;;;;24;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
725;;;;;23;;;;50;;;;;;92;;;;;;130;;;;;;;;;192
726;;;;;22;;;;51;;;;;;93;;;;;;132;;;;;;;;;197
727;;;;;23;;;;59;;;;;;;;;;;;;;;;;;;;;
728;;;;;23;;;;52;;;;;;94;;;;;;138;;;;;;;;;199
729;;;;;23;;;;52;;;;;;93;;;;;;135;;;;;;;;;199
730;;;;;21;;;;50;;;;;;89;;;;;;125;;;;;;;;;193
731;;;;;23;;;;52;;;;;;93;;;;;;136;;;;;;;;;199
732;;;;;23;;;;51;;;;;;99;;;;;;135;;;;;;;;;198
733;;;;;24;;;;51;;;;;;94;;;;;;135;;;;;;;;;199
734;;;;;23;;;;52;;;;;;101;;;;;;136;;;;;;;;;198
735;;;;;24;;;;51;;;;;;100;;;;;;142;;;;;;;;;
736;;;;;24;;;;57;;;;;;94;;;;;;143;;;;;;;;;199
737;;;;;24;;;;62;;;;;;101;;;;;;143;;;;;;;;;220
738;;;;;24;;;;59;;;;;;94;;;;;;135;;;;;;;;;
739;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;199
740;;;;;15;;;;51;;;;;;94;;;;;;135;;;;;;;;;198
741;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;198
742;;;;;24;;;;51;;;;;;92;;;;;;136;;;;;;;;;197
743;;;;;-1;;;;-1;;;;;;-1;;;;;;;;;;;;;;;
744;;;;;24;;;;59;;;;;;;;;;;;;;;;;;;;;
745;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
746;;;;;23;;;;52;;;;;;94;;;;;;;;;;;;;;;
747;;;;;32;;;;53;;;;;;101;;;;;;140;;;;;;;;;199
748;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;
749;;;;;23;;;;48;;;;;;93;;;;;;132;;;;;;;;;197
750;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
751;;;;;23;;;;56;;;;;;91;;;;;;135;;;;;;;;;198
752;;;;;22;;;;51;;;;;;94;;;;;;132;;;;;;;;;199
753;;;;;23;;;;49;;;;;;92;;;;;;129;;;;;;;;;196
754;;;;;23;;;;59;;;;;;100;;;;;;151;;;;;;;;;199
755;;;;;28;;;;52;;;;;;101;;;;;;136;;;;;;;;;199
758;;;;;19;;;;47;;;;;;90;;;;;;133;;;;;;;;;183
759;;;;;-1;;;;-1;;;;;;;;;;;;;;;;;;;;;
760;;;;;15;;;;49;;;;;;90;;;;;;132;;;;;;;;;197
761;;;;;24;;;;65;;;;;;96;;;;;;150;;;;;;;;;
762;;;;;23;;;;51;;;;;;94;;;;;;128;;;;;;;;;199
763;;;;;24;;;;55;;;;;;104;;;;;;137;;;;;;;;;194
764;;;;;19;;;;50;;;;;;;;;;;;;;;;;;;;;
765;;;;;23;;;;52;;;;;;92;;;;;;148;;;;;;;;;197
769;;;;;23;;;;51;;;;;;94;;;;;;;;;;;;;;;
770;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;
771;;;;;15;;;;52;;;;;;92;;;;;;136;;;;;;;;;199
772;;;;;30;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
773;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;
775;;;;;24;;;;51;;;;;;93;;;;;;136;;;;;;;;;199
776;;;;;23;;;;52;;;;;;94;;;;;;;;;;;;;;;
777;;;;;24;;;;52;;;;;;;;;;;;;;;;;;;;;
778;;;;;23;;;;51;;;;;;;;;;;;;;;;;;;;;
779;;;;;21;;;;51;;;;;;94;;;;;;135;;;;;;;;;199
780;;;;;22;;;;51;;;;;;94;;;;;;128;;;;;;;;;196
782;;;;;23;;;;51;;;;;;88;;;;;;135;;;;;;;;;198
783;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
785;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
786;;;;;23;;;;51;;;;;;94;;;;;;135;;;;;;;;;199
788;;;;;19;;;;38;;;;;;76;;;;;;118;;;;;;;;;170
789;;;;;17;;;;39;;;;;;78;;;;;;113;;;;;;;;;152
790;;;;;21;;;;51;;;;;;94;;;;;;135;;;;;;;;;198
791;;;;;15;;;;51;;;;;;93;;;;;;138;;;;;;;;;
792;;;;;21;;;;49;;;;;;96;;;;;;132;;;;;;;;;
793;;;;;24;;;;66;;;;;;;;;;;;;;;;;;;;;
794;;;;;23;;;;52;;;;;;101;;;;;;136;;;;;;;;;206
795;;;;;21;;;;49;;;;;;100;;;;;;134;;;;;;;;;201
796;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;179
797;;;;;21;;;;48;;;;;;91;;;;;;132;;;;;;;;;194
798;;;;;-1;;;;-1;;;;;;96;;;;;;136;;;;;;;;;219
799;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;181
800;;;;;22;;;;51;;;;;;93;;;;;;136;;;;;;;;;194
801;;;;;19;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
802;;;;;18;;;;47;;;;;;89;;;;;;133;;;;;;;;;195
803;;;;;42;;;;57;;;;;;;;;;;;;;;;;;;;;
804;;;;;-3;;;;41;;;;;;72;;;;;;114;;;;;;;;;183
805;;;;;23;;;;51;;;;;;174;;;;;;184;;;;;;;;;199
807;;;;;10;;;;50;;;;;;93;;;;;;136;;;;;;;;;197
808;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
810;;;;;24;;;;52;;;;;;94;;;;;;139;;;;;;;;;206
813;;;;;23;;;;51;;;;;;90;;;;;;135;;;;;;;;;199
814;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;198
815;;;;;27;;;;66;;;;;;;;;;;;;;;;;;;;;
817;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
818;;;;;23;;;;52;;;;;;93;;;;;;136;;;;;;;;;197
819;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
820;;;;;22;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
821;;;;;24;;;;52;;;;;;102;;;;;;136;;;;;;;;;198
822;;;;;-1;;;;-1;;;;;;-1;;;;;;137;;;;;;;;;
824;;;;;23;;;;50;;;;;;86;;;;;;139;;;;;;;;;197
825;;;;;-1;;;;-1;;;;;;101;;;;;;;;;;;;;;;
826;;;;;29;;;;52;;;;;;;;;;;;;;;;;;;;;
827;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;
828;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;196
830;;;;;24;;;;50;;;;;;94;;;;;;134;;;;;;;;;204
831;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
833;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
834;;;;;23;;;;51;;;;;;94;;;;;;136;;;;;;;;;180
835;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
836;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;
840;;;;;23;;;;51;;;;;;;;;;;;;;;;;;;;;
841;;;;;15;;;;46;;;;;;81;;;;;;133;;;;;;;;;189
842;;;;;17;;;;46;;;;;;94;;;;;;136;;;;;;;;;198
843;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
844;;;;;23;;;;65;;;;;;94;;;;;;142;;;;;;;;;
845;;;;;-1;;;;-1;;;;;;-1;;;;;;144;;;;;;;;;
846;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
847;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;
848;;;;;27;;;;59;;;;;;100;;;;;;;;;;;;;;;
849;;;;;15;;;;49;;;;;;79;;;;;;136;;;;;;;;;189
850;;;;;22;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
851;;;;;24;;;;52;;;;;;94;;;;;;135;;;;;;;;;198
852;;;;;23;;;;50;;;;;;99;;;;;;134;;;;;;;;;197
855;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
856;;;;;22;;;;50;;;;;;91;;;;;;135;;;;;;;;;197
857;;;;;23;;;;51;;;;;;93;;;;;;136;;;;;;;;;198
858;;;;;18;;;;59;;;;;;;;;;;;;;;;;;;;;
859;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;
860;;;;;20;;;;51;;;;;;93;;;;;;132;;;;;;;;;198
861;;;;;18;;;;51;;;;;;98;;;;;;135;;;;;;;;;152
862;;;;;22;;;;51;;;;;;93;;;;;;141;;;;;;;;;
863;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
866;;;;;13;;;;52;;;;;;94;;;;;;136;;;;;;;;;205
867;;;;;24;;;;51;;;;;;94;;;;;;135;;;;;;;;;199
868;;;;;22;;;;52;;;;;;94;;;;;;136;;;;;;;;;205
869;;;;;24;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
870;;;;;23;;;;49;;;;;;93;;;;;;135;;;;;;;;;198
871;;;;;23;;;;66;;;;;;104;;;;;;142;;;;;;;;;199
872;;;;;23;;;;52;;;;;;;;;;;;;;;;;;;;;
873;;;;;22;;;;47;;;;;;93;;;;;;133;;;;;;;;;189
874;;;;;9;;;;47;;;;;;85;;;;;;119;;;;;;;;;196
875;;;;;23;;;;52;;;;;;94;;;;;;136;;;;;;;;;195
876;;;;;-1;;;;-1;;;;;;-1;;;;;;;;;;;;;;;
877;;;;;24;;;;53;;;;;;94;;;;;;136;;;;;;;;;199
878;;;;;22;;;;51;;;;;;92;;;;;;135;;;;;;;;;197
879;;;;;23;;;;52;;;;;;94;;;;;;;;;;;;;;;
880;;;;;19;;;;51;;;;;;92;;;;;;136;;;;;;;;;198
882;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
885;;;;;15;;;;51;;;;;;93;;;;;;134;;;;;;;;;185
888;;;;;19;;;;59;;;;;;100;;;;;;;;;;;;;;;
889;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
890;;;;;24;;;;60;;;;;;99;;;;;;;;;;;;;;;206
891;;;;;23;;;;52;;;;;;101;;;;;;136;;;;;;;;;198
892;;;;;37;;;;55;;;;;;94;;;;;;136;;;;;;;;;
893;;;;;;;;;54;;;;;;;;;;;;;;;;;;;;;
894;;;;;22;;;;49;;;;;;92;;;;;;134;;;;;;;;;198
895;;;;;22;;;;60;;;;;;;;;;;;;;;;;;;;;
896;;;;;23;;;;51;;;;;;92;;;;;;135;;;;;;;;;197
898;;;;;23;;;;51;;;;;;93;;;;;;142;;;;;;;;;198
899;;;;;20;;;;50;;;;;;90;;;;;;134;;;;;;;;;197
900;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;
901;;;;;23;;;;72;;;;;;101;;;;;;155;;;;;;;;;
902;;;;;22;;;;52;;;;;;92;;;;;;136;;;;;;;;;199
903;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;
905;;;;;19;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
906;;;;;24;;;;59;;;;;;101;;;;;;136;;;;;;;;;199
908;;;;;22;;;;50;;;;;;91;;;;;;135;;;;;;;;;197
909;;;;;23;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
910;;;;;23;;;;52;;;;;;95;;;;;;136;;;;;;;;;199
911;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
912;;;;;24;;;;;;;;;;94;;;;;;136;;;;;;;;;
914;;;;;22;;;;51;;;;;;107;;;;;;139;;;;;;;;;220
916;;;;;23;;;;;;;;;;94;;;;;;;;;;;;;;;
917;;;;;23;;;;67;;;;;;107;;;;;;120;;;;;;;;;
918;;;;;23;;;;49;;;;;;;;;;;;;;;;;;;;;
919;;;;;29;;;;52;;;;;;101;;;;;;136;;;;;;;;;206
920;;;;;20;;;;48;;;;;;92;;;;;;133;;;;;;;;;194
921;;;;;21;;;;54;;;;;;;;;;;;;;;;;;;;;
922;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;
923;;;;;20;;;;51;;;;;;94;;;;;;136;;;;;;;;;199
924;;;;;23;;;;52;;;;;;94;;;;;;136;;;;;;;;;
925;;;;;22;;;;51;;;;;;92;;;;;;135;;;;;;;;;197
926;;;;;21;;;;42;;;;;;101;;;;;;136;;;;;;;;;198
927;;;;;23;;;;52;;;;;;92;;;;;;136;;;;;;;;;199
928;;;;;23;;;;52;;;;;;94;;;;;;136;;;;;;;;;198
931;;;;;22;;;;51;;;;;;93;;;;;;135;;;;;;;;;197
932;;;;;22;;;;51;;;;;;93;;;;;;135;;;;;;;;;198
933;;;;;20;;;;44;;;;;;85;;;;;;135;;;;;;;;;197
934;;;;;24;;;;52;;;;;;94;;;;;;136;;;;;;;;;199
935;;;;;23;;;;51;;;;;;95;;;;;;136;;;;;;;;;
936;;;;;24;;;;52;;;;;;93;;;;;;136;;;;;;;;;199
937;;;;;24;;;;52;;;;;;96;;;;;;136;;;;;;;;;199
938;;;;;20;;;;48;;;;;;93;;;;;;136;;;;;;;;;199
939;;;;;23;;;;49;;;;;;92;;;;;;132;;;;;;;;;
940;;;;;20;;;;51;;;;;;;;;;;;;;;;;;;;;
941;;;;;23;;;;52;;;;;;94;;;;;;131;;;;;;;;;198
942;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;
944;;;;;20;;;;52;;;;;;91;;;;;;135;;;;;;;;;187
946;;;;;15;;;;49;;;;;;91;;;;;;132;;;;;;;;;196
