id_student,id_site,date,sum_click,activity_type,week_from,code_student,date_registration,date_unregistration
1409532.0,883047.0,75.0,1.0,subpage,11.0,2163.0,-135.0,
1409532.0,883047.0,96.0,1.0,subpage,11.0,2163.0,-135.0,
1409532.0,882656.0,74.0,3.0,oucontent,11.0,2163.0,-135.0,
1409532.0,883084.0,67.0,1.0,subpage,10.0,2163.0,-135.0,
1409532.0,883084.0,68.0,1.0,subpage,10.0,2163.0,-135.0,
1409532.0,882564.0,67.0,2.0,oucontent,10.0,2163.0,-135.0,
1409532.0,882650.0,12.0,3.0,oucontent,11.0,2163.0,-135.0,
1409532.0,882650.0,71.0,10.0,oucontent,11.0,2163.0,-135.0,
1409532.0,882566.0,57.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,883088.0,45.0,1.0,subpage,8.0,2163.0,-135.0,
1409532.0,883088.0,47.0,1.0,subpage,8.0,2163.0,-135.0,
1409532.0,883088.0,49.0,3.0,subpage,8.0,2163.0,-135.0,
1409532.0,883088.0,52.0,1.0,subpage,8.0,2163.0,-135.0,
1409532.0,883088.0,53.0,1.0,subpage,8.0,2163.0,-135.0,
1409532.0,883089.0,42.0,1.0,subpage,7.0,2163.0,-135.0,
1409532.0,883089.0,47.0,1.0,subpage,7.0,2163.0,-135.0,
1409532.0,882668.0,67.0,1.0,oucontent,10.0,2163.0,-135.0,
1409532.0,882632.0,65.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882632.0,65.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882632.0,67.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882562.0,66.0,2.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882562.0,67.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882646.0,49.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882646.0,52.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882646.0,52.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882658.0,59.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882658.0,59.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,883045.0,57.0,1.0,subpage,9.0,2163.0,-135.0,
1409532.0,883045.0,58.0,1.0,subpage,9.0,2163.0,-135.0,
1409532.0,883045.0,59.0,2.0,subpage,9.0,2163.0,-135.0,
1409532.0,883045.0,65.0,1.0,subpage,9.0,2163.0,-135.0,
1409532.0,883045.0,66.0,1.0,subpage,9.0,2163.0,-135.0,
1409532.0,883045.0,67.0,1.0,subpage,9.0,2163.0,-135.0,
1409532.0,883045.0,72.0,1.0,subpage,9.0,2163.0,-135.0,
1409532.0,882662.0,45.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882662.0,49.0,4.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882722.0,46.0,1.0,questionnaire,5.0,2163.0,-135.0,
1409532.0,882722.0,46.0,2.0,questionnaire,5.0,2163.0,-135.0,
1409532.0,883259.0,71.0,1.0,url,0.0,2163.0,-135.0,
1409532.0,883259.0,77.0,1.0,url,0.0,2163.0,-135.0,
1409532.0,882645.0,-8.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882645.0,59.0,4.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882610.0,49.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882672.0,45.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882672.0,47.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882672.0,49.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882672.0,52.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,883256.0,67.0,1.0,url,0.0,2163.0,-135.0,
1409532.0,882625.0,96.0,1.0,oucontent,11.0,2163.0,-135.0,
1409532.0,883209.0,47.0,1.0,url,0.0,2163.0,-135.0,
1409532.0,882648.0,67.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882671.0,74.0,6.0,oucontent,11.0,2163.0,-135.0,
1409532.0,882947.0,71.0,2.0,resource,11.0,2163.0,-135.0,
1409532.0,882947.0,72.0,1.0,resource,11.0,2163.0,-135.0,
1409532.0,882649.0,67.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882647.0,58.0,3.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882647.0,58.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882569.0,53.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882560.0,53.0,1.0,oucontent,8.0,2163.0,-135.0,
1409532.0,882563.0,71.0,2.0,oucontent,11.0,2163.0,-135.0,
1409532.0,882563.0,72.0,1.0,oucontent,11.0,2163.0,-135.0,
1409532.0,882561.0,65.0,1.0,oucontent,9.0,2163.0,-135.0,
1409532.0,882723.0,46.0,2.0,questionnaire,5.0,2163.0,-135.0,
1409532.0,882723.0,46.0,1.0,questionnaire,5.0,2163.0,-135.0,
1409532.0,882724.0,46.0,2.0,questionnaire,5.0,2163.0,-135.0,
1409532.0,882724.0,46.0,1.0,questionnaire,5.0,2163.0,-135.0,
1409532.0,882674.0,-2.0,1.0,quiz,0.0,2163.0,-135.0,
1409532.0,882674.0,8.0,1.0,quiz,0.0,2163.0,-135.0,
1409532.0,882674.0,12.0,1.0,quiz,0.0,2163.0,-135.0,
1409532.0,882545.0,-2.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,2.0,27.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,2.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,2.0,12.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,2.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,3.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,3.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,4.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,4.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,6.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,6.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,6.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,7.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,7.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,8.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,8.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,8.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,10.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,10.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,11.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,11.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,12.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,12.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,13.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,16.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,16.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,19.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,19.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,19.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,19.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,19.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,28.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,28.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,31.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,31.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,32.0,7.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,32.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,32.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,32.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,33.0,6.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,33.0,8.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,33.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,34.0,7.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,34.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,35.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,35.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,36.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,38.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,38.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,39.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,39.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,39.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,40.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,40.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,42.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,42.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,43.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,44.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,44.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,45.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,45.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,46.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,46.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,47.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,48.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,50.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,50.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,51.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,51.0,6.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,52.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,53.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,54.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,55.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,56.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,56.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,57.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,57.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,59.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,59.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,60.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,62.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,62.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,64.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,65.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,65.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,66.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,66.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,67.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,67.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,68.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,69.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,71.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,71.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,72.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,73.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,73.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,74.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,74.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,75.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,77.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,78.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,79.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,82.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,83.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,86.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,86.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,87.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,87.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,91.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,91.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,94.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,94.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,95.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,95.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,97.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,98.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,98.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,99.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,101.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,101.0,3.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,103.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,104.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,106.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,108.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,110.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,115.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,115.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,117.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,117.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,121.0,6.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,121.0,11.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,142.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882545.0,142.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,8.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,10.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,10.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,11.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,11.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,11.0,2.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,19.0,1.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,121.0,4.0,forumng,0.0,2163.0,-135.0,
1409532.0,882547.0,121.0,5.0,forumng,0.0,2163.0,-135.0,
1409532.0,883150.0,8.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,11.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,16.0,3.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,38.0,4.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,40.0,2.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,50.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,51.0,2.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,62.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,65.0,3.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,65.0,3.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,66.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,77.0,4.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,77.0,3.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,78.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,78.0,2.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,79.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,94.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,95.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,95.0,2.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,97.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,97.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,121.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,121.0,2.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,142.0,2.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,142.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,147.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,883150.0,147.0,1.0,oucollaborate,0.0,2163.0,-135.0,
1409532.0,882570.0,117.0,1.0,oucontent,16.0,2163.0,-135.0,
1409532.0,882570.0,117.0,1.0,oucontent,16.0,2163.0,-135.0,
1409532.0,882554.0,16.0,2.0,ouwiki,0.0,2163.0,-135.0,
1409532.0,882554.0,16.0,1.0,ouwiki,0.0,2163.0,-135.0,
1409532.0,882554.0,16.0,1.0,ouwiki,0.0,2163.0,-135.0,
1409532.0,882926.0,96.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,883023.0,96.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,882618.0,49.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,49.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,51.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,51.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,87.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,87.0,2.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,94.0,3.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,97.0,8.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882618.0,101.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,882592.0,93.0,1.0,oucontent,12.0,2163.0,-135.0,
1409532.0,882592.0,93.0,1.0,oucontent,12.0,2163.0,-135.0,
1409532.0,882592.0,147.0,13.0,oucontent,12.0,2163.0,-135.0,
1409532.0,882592.0,147.0,1.0,oucontent,12.0,2163.0,-135.0,
1409532.0,883050.0,101.0,3.0,subpage,13.0,2163.0,-135.0,
1409532.0,882600.0,104.0,2.0,oucontent,14.0,2163.0,-135.0,
1409532.0,882600.0,104.0,1.0,oucontent,14.0,2163.0,-135.0,
1409532.0,882600.0,105.0,1.0,oucontent,14.0,2163.0,-135.0,
1409532.0,882600.0,105.0,1.0,oucontent,14.0,2163.0,-135.0,
1409532.0,882600.0,106.0,1.0,oucontent,14.0,2163.0,-135.0,
1409532.0,882600.0,108.0,1.0,oucontent,14.0,2163.0,-135.0,
1409532.0,882596.0,101.0,3.0,oucontent,13.0,2163.0,-135.0,
1409532.0,882596.0,101.0,25.0,oucontent,13.0,2163.0,-135.0,
1409532.0,882596.0,101.0,2.0,oucontent,13.0,2163.0,-135.0,
1409532.0,882596.0,104.0,3.0,oucontent,13.0,2163.0,-135.0,
1409532.0,883087.0,117.0,1.0,subpage,16.0,2163.0,-135.0,
1409532.0,883087.0,118.0,1.0,subpage,16.0,2163.0,-135.0,
1409532.0,883085.0,107.0,1.0,subpage,15.0,2163.0,-135.0,
1409532.0,883085.0,111.0,4.0,subpage,15.0,2163.0,-135.0,
1409532.0,882996.0,52.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,882996.0,97.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,882975.0,52.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,882975.0,94.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,883017.0,104.0,2.0,resource,13.0,2163.0,-135.0,
1409532.0,937371.0,67.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,937371.0,67.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,937371.0,101.0,4.0,oucontent,0.0,2163.0,-135.0,
1409532.0,937371.0,121.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,937371.0,121.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,883029.0,67.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,883029.0,101.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,883048.0,104.0,1.0,subpage,14.0,2163.0,-135.0,
1409532.0,883002.0,67.0,1.0,resource,0.0,2163.0,-135.0,
1409532.0,882655.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882652.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882652.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882630.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882630.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882582.0,117.0,1.0,oucontent,16.0,2163.0,-135.0,
1409532.0,882657.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882657.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882590.0,111.0,3.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882666.0,107.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,882666.0,111.0,1.0,oucontent,15.0,2163.0,-135.0,
1409532.0,941543.0,95.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,941543.0,95.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,941543.0,149.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,941543.0,149.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,941543.0,186.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,941543.0,186.0,1.0,oucontent,0.0,2163.0,-135.0,
1409532.0,883027.0,101.0,2.0,resource,0.0,2163.0,-135.0,
1409532.0,882629.0,121.0,2.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,121.0,2.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,134.0,1.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,134.0,1.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,149.0,1.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,149.0,1.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,171.0,1.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,171.0,1.0,oucontent,18.0,2163.0,-135.0,
1409532.0,882629.0,172.0,5.0,oucontent,18.0,2163.0,-135.0,
1409532.0,973777.0,172.0,1.0,oucontent,0.0,2163.0,-135.0,
2103552.0,883041.0,-12.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,-10.0,4.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,-8.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,-3.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,21.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,22.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,23.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,50.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,88.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,883041.0,130.0,1.0,subpage,2.0,2236.0,-17.0,216.0
2103552.0,882602.0,-10.0,1.0,oucontent,2.0,2236.0,-17.0,216.0
2103552.0,882602.0,-10.0,1.0,oucontent,2.0,2236.0,-17.0,216.0
2103552.0,882587.0,-11.0,2.0,oucontent,29.0,2236.0,-17.0,216.0
2103552.0,882587.0,138.0,1.0,oucontent,29.0,2236.0,-17.0,216.0
2103552.0,883142.0,-17.0,1.0,htmlactivity,0.0,2236.0,-17.0,216.0
2103552.0,883142.0,-14.0,2.0,htmlactivity,0.0,2236.0,-17.0,216.0
2103552.0,883142.0,-13.0,1.0,htmlactivity,0.0,2236.0,-17.0,216.0
2103552.0,883142.0,-11.0,1.0,htmlactivity,0.0,2236.0,-17.0,216.0
2103552.0,883142.0,-4.0,1.0,htmlactivity,0.0,2236.0,-17.0,216.0
2103552.0,883142.0,-1.0,2.0,htmlactivity,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,-14.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,-13.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,-11.0,4.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,2.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,6.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,21.0,3.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,24.0,3.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,49.0,4.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,50.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,52.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,88.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,93.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,94.0,3.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,102.0,2.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,133.0,2.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,136.0,3.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,137.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,138.0,3.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883092.0,213.0,2.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883064.0,-11.0,2.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883064.0,2.0,1.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883064.0,121.0,4.0,subpage,0.0,2236.0,-17.0,216.0
2103552.0,883064.0,146.0,1.0,subpage,0.0,2236.0,-17.0,216.0
