id_assessment;id_student;date_submitted;is_banked;score;assessment_type;date;weight;activity_type;week_from;week_to;code_student;code_module;code_presentation;date_registration;date_unregistration
34910.0;636704.0;242.0;0.0;70.0;CMA;241.0;0.0;;;;906.0;FFF;2014J;-30.0;
34899.0;636830.0;23.0;0.0;84.0;TMA;24.0;12.5;TMA;4.0;4.0;909.0;FFF;2014J;-92.0;
34900.0;636830.0;51.0;0.0;86.0;TMA;52.0;12.5;TMA;8.0;8.0;909.0;FFF;2014J;-92.0;
34901.0;636830.0;93.0;0.0;90.0;TMA;94.0;25.0;TMA;14.0;14.0;909.0;FFF;2014J;-92.0;
34902.0;636830.0;135.0;0.0;91.0;TMA;136.0;25.0;TMA;20.0;20.0;909.0;FFF;2014J;-92.0;
34903.0;636830.0;198.0;0.0;94.0;TMA;199.0;25.0;TMA;29.0;29.0;909.0;FFF;2014J;-92.0;
34904.0;636830.0;44.0;0.0;92.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34905.0;636830.0;46.0;0.0;95.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34906.0;636830.0;69.0;0.0;93.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34907.0;636830.0;121.0;0.0;95.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34908.0;636830.0;128.0;0.0;90.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34909.0;636830.0;208.0;0.0;67.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34910.0;636830.0;203.0;0.0;84.0;CMA;241.0;0.0;;;;909.0;FFF;2014J;-92.0;
34899.0;636832.0;23.0;0.0;74.0;TMA;24.0;12.5;TMA;4.0;4.0;910.0;FFF;2014J;-24.0;
34900.0;636832.0;52.0;0.0;80.0;TMA;52.0;12.5;TMA;8.0;8.0;910.0;FFF;2014J;-24.0;
34901.0;636832.0;95.0;0.0;56.0;TMA;94.0;25.0;TMA;14.0;14.0;910.0;FFF;2014J;-24.0;
34902.0;636832.0;136.0;0.0;73.0;TMA;136.0;25.0;TMA;20.0;20.0;910.0;FFF;2014J;-24.0;
34903.0;636832.0;199.0;0.0;83.0;TMA;199.0;25.0;TMA;29.0;29.0;910.0;FFF;2014J;-24.0;
34904.0;636832.0;119.0;0.0;91.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34905.0;636832.0;219.0;0.0;87.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34906.0;636832.0;242.0;0.0;66.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34907.0;636832.0;242.0;0.0;66.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34908.0;636832.0;242.0;0.0;68.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34909.0;636832.0;242.0;0.0;79.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34910.0;636832.0;242.0;0.0;65.0;CMA;241.0;0.0;;;;910.0;FFF;2014J;-24.0;
34899.0;637004.0;24.0;0.0;82.0;TMA;24.0;12.5;TMA;4.0;4.0;911.0;FFF;2014J;-155.0;
34900.0;637004.0;52.0;0.0;70.0;TMA;52.0;12.5;TMA;8.0;8.0;911.0;FFF;2014J;-155.0;
34901.0;637004.0;94.0;0.0;60.0;TMA;94.0;25.0;TMA;14.0;14.0;911.0;FFF;2014J;-155.0;
34902.0;637004.0;136.0;0.0;66.0;TMA;136.0;25.0;TMA;20.0;20.0;911.0;FFF;2014J;-155.0;
34903.0;637004.0;199.0;0.0;82.0;TMA;199.0;25.0;TMA;29.0;29.0;911.0;FFF;2014J;-155.0;
34904.0;637004.0;54.0;0.0;74.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34905.0;637004.0;119.0;0.0;92.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34906.0;637004.0;124.0;0.0;68.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34907.0;637004.0;123.0;0.0;78.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34908.0;637004.0;181.0;0.0;79.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34909.0;637004.0;215.0;0.0;69.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34910.0;637004.0;184.0;0.0;62.0;CMA;241.0;0.0;;;;911.0;FFF;2014J;-155.0;
34899.0;637358.0;22.0;0.0;88.0;TMA;24.0;12.5;TMA;4.0;4.0;914.0;FFF;2014J;-29.0;
34900.0;637358.0;51.0;0.0;74.0;TMA;52.0;12.5;TMA;8.0;8.0;914.0;FFF;2014J;-29.0;
34901.0;637358.0;107.0;0.0;92.0;TMA;94.0;25.0;TMA;14.0;14.0;914.0;FFF;2014J;-29.0;
34902.0;637358.0;139.0;0.0;87.0;TMA;136.0;25.0;TMA;20.0;20.0;914.0;FFF;2014J;-29.0;
34903.0;637358.0;220.0;0.0;88.0;TMA;199.0;25.0;TMA;29.0;29.0;914.0;FFF;2014J;-29.0;
34904.0;637358.0;73.0;0.0;84.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34905.0;637358.0;243.0;0.0;79.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34906.0;637358.0;243.0;0.0;78.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34907.0;637358.0;241.0;0.0;55.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34908.0;637358.0;241.0;0.0;54.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34909.0;637358.0;241.0;0.0;72.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34910.0;637358.0;243.0;0.0;78.0;CMA;241.0;0.0;;;;914.0;FFF;2014J;-29.0;
34899.0;637509.0;23.0;0.0;58.0;TMA;24.0;12.5;TMA;4.0;4.0;916.0;FFF;2014J;-35.0;
34901.0;637509.0;94.0;0.0;31.0;TMA;94.0;25.0;TMA;14.0;14.0;916.0;FFF;2014J;-35.0;
34904.0;637509.0;20.0;0.0;75.0;CMA;241.0;0.0;;;;916.0;FFF;2014J;-35.0;
34899.0;637514.0;23.0;0.0;60.0;TMA;24.0;12.5;TMA;4.0;4.0;917.0;FFF;2014J;-63.0;199.0
34900.0;637514.0;67.0;0.0;52.0;TMA;52.0;12.5;TMA;8.0;8.0;917.0;FFF;2014J;-63.0;199.0
34901.0;637514.0;107.0;0.0;29.0;TMA;94.0;25.0;TMA;14.0;14.0;917.0;FFF;2014J;-63.0;199.0
34902.0;637514.0;120.0;0.0;43.0;TMA;136.0;25.0;TMA;20.0;20.0;917.0;FFF;2014J;-63.0;199.0
34899.0;637563.0;23.0;0.0;92.0;TMA;24.0;12.5;TMA;4.0;4.0;918.0;FFF;2014J;-66.0;
34900.0;637563.0;49.0;0.0;90.0;TMA;52.0;12.5;TMA;8.0;8.0;918.0;FFF;2014J;-66.0;
34904.0;637563.0;26.0;0.0;92.0;CMA;241.0;0.0;;;;918.0;FFF;2014J;-66.0;
34905.0;637563.0;49.0;0.0;87.0;CMA;241.0;0.0;;;;918.0;FFF;2014J;-66.0;
34899.0;637582.0;29.0;0.0;60.0;TMA;24.0;12.5;TMA;4.0;4.0;919.0;FFF;2014J;-21.0;
34900.0;637582.0;52.0;0.0;62.0;TMA;52.0;12.5;TMA;8.0;8.0;919.0;FFF;2014J;-21.0;
34901.0;637582.0;101.0;0.0;24.0;TMA;94.0;25.0;TMA;14.0;14.0;919.0;FFF;2014J;-21.0;
34902.0;637582.0;136.0;0.0;0.0;TMA;136.0;25.0;TMA;20.0;20.0;919.0;FFF;2014J;-21.0;
34903.0;637582.0;206.0;0.0;37.0;TMA;199.0;25.0;TMA;29.0;29.0;919.0;FFF;2014J;-21.0;
34904.0;637582.0;23.0;0.0;61.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34905.0;637582.0;231.0;0.0;80.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34906.0;637582.0;178.0;0.0;61.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34907.0;637582.0;236.0;0.0;74.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34908.0;637582.0;238.0;0.0;59.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34909.0;637582.0;243.0;0.0;60.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34910.0;637582.0;243.0;0.0;33.0;CMA;241.0;0.0;;;;919.0;FFF;2014J;-21.0;
34899.0;637788.0;21.0;0.0;80.0;TMA;24.0;12.5;TMA;4.0;4.0;921.0;FFF;2014J;-109.0;
34900.0;637788.0;54.0;0.0;54.0;TMA;52.0;12.5;TMA;8.0;8.0;921.0;FFF;2014J;-109.0;
34899.0;637800.0;22.0;0.0;70.0;TMA;24.0;12.5;TMA;4.0;4.0;922.0;FFF;2014J;-67.0;114.0
34904.0;637800.0;58.0;0.0;50.0;CMA;241.0;0.0;;;;922.0;FFF;2014J;-67.0;114.0
34905.0;637800.0;45.0;0.0;80.0;CMA;241.0;0.0;;;;922.0;FFF;2014J;-67.0;114.0
34899.0;637906.0;20.0;0.0;76.0;TMA;24.0;12.5;TMA;4.0;4.0;923.0;FFF;2014J;-87.0;
34900.0;637906.0;51.0;0.0;84.0;TMA;52.0;12.5;TMA;8.0;8.0;923.0;FFF;2014J;-87.0;
34901.0;637906.0;94.0;0.0;75.0;TMA;94.0;25.0;TMA;14.0;14.0;923.0;FFF;2014J;-87.0;
34902.0;637906.0;136.0;0.0;73.0;TMA;136.0;25.0;TMA;20.0;20.0;923.0;FFF;2014J;-87.0;
34903.0;637906.0;199.0;0.0;81.0;TMA;199.0;25.0;TMA;29.0;29.0;923.0;FFF;2014J;-87.0;
34904.0;637906.0;26.0;0.0;76.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34905.0;637906.0;187.0;0.0;75.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34906.0;637906.0;188.0;0.0;66.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34907.0;637906.0;202.0;0.0;76.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34908.0;637906.0;207.0;0.0;54.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34909.0;637906.0;209.0;0.0;63.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34910.0;637906.0;208.0;0.0;71.0;CMA;241.0;0.0;;;;923.0;FFF;2014J;-87.0;
34899.0;637939.0;23.0;0.0;64.0;TMA;24.0;12.5;TMA;4.0;4.0;924.0;FFF;2014J;-142.0;
34900.0;637939.0;52.0;0.0;38.0;TMA;52.0;12.5;TMA;8.0;8.0;924.0;FFF;2014J;-142.0;
34901.0;637939.0;94.0;0.0;15.0;TMA;94.0;25.0;TMA;14.0;14.0;924.0;FFF;2014J;-142.0;
34902.0;637939.0;136.0;0.0;16.0;TMA;136.0;25.0;TMA;20.0;20.0;924.0;FFF;2014J;-142.0;
34899.0;637980.0;22.0;0.0;94.0;TMA;24.0;12.5;TMA;4.0;4.0;925.0;FFF;2014J;-28.0;
34900.0;637980.0;51.0;0.0;82.0;TMA;52.0;12.5;TMA;8.0;8.0;925.0;FFF;2014J;-28.0;
34901.0;637980.0;92.0;0.0;84.0;TMA;94.0;25.0;TMA;14.0;14.0;925.0;FFF;2014J;-28.0;
34902.0;637980.0;135.0;0.0;64.0;TMA;136.0;25.0;TMA;20.0;20.0;925.0;FFF;2014J;-28.0;
34903.0;637980.0;197.0;0.0;81.0;TMA;199.0;25.0;TMA;29.0;29.0;925.0;FFF;2014J;-28.0;
34904.0;637980.0;61.0;0.0;79.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34905.0;637980.0;129.0;0.0;88.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34906.0;637980.0;129.0;0.0;71.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34907.0;637980.0;129.0;0.0;62.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34908.0;637980.0;212.0;0.0;76.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34909.0;637980.0;219.0;0.0;67.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34910.0;637980.0;212.0;0.0;70.0;CMA;241.0;0.0;;;;925.0;FFF;2014J;-28.0;
34899.0;638034.0;21.0;0.0;76.0;TMA;24.0;12.5;TMA;4.0;4.0;926.0;FFF;2014J;-7.0;
34900.0;638034.0;42.0;0.0;88.0;TMA;52.0;12.5;TMA;8.0;8.0;926.0;FFF;2014J;-7.0;
34901.0;638034.0;101.0;0.0;67.0;TMA;94.0;25.0;TMA;14.0;14.0;926.0;FFF;2014J;-7.0;
34902.0;638034.0;136.0;0.0;87.0;TMA;136.0;25.0;TMA;20.0;20.0;926.0;FFF;2014J;-7.0;
34903.0;638034.0;198.0;0.0;81.0;TMA;199.0;25.0;TMA;29.0;29.0;926.0;FFF;2014J;-7.0;
34904.0;638034.0;32.0;0.0;92.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34905.0;638034.0;51.0;0.0;93.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34906.0;638034.0;97.0;0.0;76.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34907.0;638034.0;116.0;0.0;79.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34908.0;638034.0;151.0;0.0;75.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34909.0;638034.0;214.0;0.0;84.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34910.0;638034.0;212.0;0.0;85.0;CMA;241.0;0.0;;;;926.0;FFF;2014J;-7.0;
34899.0;638388.0;23.0;0.0;96.0;TMA;24.0;12.5;TMA;4.0;4.0;927.0;FFF;2014J;-150.0;
34900.0;638388.0;52.0;0.0;82.0;TMA;52.0;12.5;TMA;8.0;8.0;927.0;FFF;2014J;-150.0;
34901.0;638388.0;92.0;0.0;85.0;TMA;94.0;25.0;TMA;14.0;14.0;927.0;FFF;2014J;-150.0;
34902.0;638388.0;136.0;0.0;86.0;TMA;136.0;25.0;TMA;20.0;20.0;927.0;FFF;2014J;-150.0;
34903.0;638388.0;199.0;0.0;97.0;TMA;199.0;25.0;TMA;29.0;29.0;927.0;FFF;2014J;-150.0;
34904.0;638388.0;16.0;0.0;80.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34905.0;638388.0;40.0;0.0;78.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34906.0;638388.0;107.0;0.0;83.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34907.0;638388.0;202.0;0.0;78.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34908.0;638388.0;202.0;0.0;67.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34909.0;638388.0;202.0;0.0;81.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34910.0;638388.0;202.0;0.0;83.0;CMA;241.0;0.0;;;;927.0;FFF;2014J;-150.0;
34899.0;638411.0;23.0;0.0;96.0;TMA;24.0;12.5;TMA;4.0;4.0;928.0;FFF;2014J;-53.0;
34900.0;638411.0;52.0;0.0;96.0;TMA;52.0;12.5;TMA;8.0;8.0;928.0;FFF;2014J;-53.0;
34901.0;638411.0;94.0;0.0;84.0;TMA;94.0;25.0;TMA;14.0;14.0;928.0;FFF;2014J;-53.0;
34902.0;638411.0;136.0;0.0;76.0;TMA;136.0;25.0;TMA;20.0;20.0;928.0;FFF;2014J;-53.0;
34903.0;638411.0;198.0;0.0;75.0;TMA;199.0;25.0;TMA;29.0;29.0;928.0;FFF;2014J;-53.0;
34904.0;638411.0;5.0;0.0;83.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34905.0;638411.0;30.0;0.0;95.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34906.0;638411.0;48.0;0.0;79.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34907.0;638411.0;98.0;0.0;80.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34908.0;638411.0;170.0;0.0;89.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34909.0;638411.0;202.0;0.0;85.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34910.0;638411.0;202.0;0.0;78.0;CMA;241.0;0.0;;;;928.0;FFF;2014J;-53.0;
34899.0;638498.0;22.0;0.0;76.0;TMA;24.0;12.5;TMA;4.0;4.0;931.0;FFF;2014J;-155.0;
34900.0;638498.0;51.0;0.0;68.0;TMA;52.0;12.5;TMA;8.0;8.0;931.0;FFF;2014J;-155.0;
34901.0;638498.0;93.0;0.0;75.0;TMA;94.0;25.0;TMA;14.0;14.0;931.0;FFF;2014J;-155.0;
34902.0;638498.0;135.0;0.0;71.0;TMA;136.0;25.0;TMA;20.0;20.0;931.0;FFF;2014J;-155.0;
34903.0;638498.0;197.0;0.0;72.0;TMA;199.0;25.0;TMA;29.0;29.0;931.0;FFF;2014J;-155.0;
34904.0;638498.0;95.0;0.0;77.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34905.0;638498.0;31.0;0.0;78.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34906.0;638498.0;94.0;0.0;64.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34907.0;638498.0;128.0;0.0;71.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34908.0;638498.0;209.0;0.0;65.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34909.0;638498.0;238.0;0.0;54.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34910.0;638498.0;226.0;0.0;80.0;CMA;241.0;0.0;;;;931.0;FFF;2014J;-155.0;
34899.0;638515.0;22.0;0.0;78.0;TMA;24.0;12.5;TMA;4.0;4.0;932.0;FFF;2014J;-155.0;
34900.0;638515.0;51.0;0.0;70.0;TMA;52.0;12.5;TMA;8.0;8.0;932.0;FFF;2014J;-155.0;
34901.0;638515.0;93.0;0.0;78.0;TMA;94.0;25.0;TMA;14.0;14.0;932.0;FFF;2014J;-155.0;
34902.0;638515.0;135.0;0.0;63.0;TMA;136.0;25.0;TMA;20.0;20.0;932.0;FFF;2014J;-155.0;
34903.0;638515.0;198.0;0.0;66.0;TMA;199.0;25.0;TMA;29.0;29.0;932.0;FFF;2014J;-155.0;
34904.0;638515.0;209.0;0.0;83.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34905.0;638515.0;52.0;0.0;81.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34906.0;638515.0;238.0;0.0;59.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34907.0;638515.0;238.0;0.0;67.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34908.0;638515.0;238.0;0.0;59.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34909.0;638515.0;238.0;0.0;68.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34910.0;638515.0;212.0;0.0;79.0;CMA;241.0;0.0;;;;932.0;FFF;2014J;-155.0;
34899.0;638625.0;20.0;0.0;94.0;TMA;24.0;12.5;TMA;4.0;4.0;933.0;FFF;2014J;-155.0;
34900.0;638625.0;44.0;0.0;88.0;TMA;52.0;12.5;TMA;8.0;8.0;933.0;FFF;2014J;-155.0;
34901.0;638625.0;85.0;0.0;89.0;TMA;94.0;25.0;TMA;14.0;14.0;933.0;FFF;2014J;-155.0;
34902.0;638625.0;135.0;0.0;90.0;TMA;136.0;25.0;TMA;20.0;20.0;933.0;FFF;2014J;-155.0;
34903.0;638625.0;197.0;0.0;95.0;TMA;199.0;25.0;TMA;29.0;29.0;933.0;FFF;2014J;-155.0;
34904.0;638625.0;40.0;0.0;92.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34905.0;638625.0;75.0;0.0;96.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34906.0;638625.0;84.0;0.0;78.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34907.0;638625.0;126.0;0.0;92.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34908.0;638625.0;172.0;0.0;93.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34909.0;638625.0;228.0;0.0;89.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34910.0;638625.0;222.0;0.0;87.0;CMA;241.0;0.0;;;;933.0;FFF;2014J;-155.0;
34899.0;638655.0;24.0;0.0;72.0;TMA;24.0;12.5;TMA;4.0;4.0;934.0;FFF;2014J;-60.0;
34900.0;638655.0;52.0;0.0;82.0;TMA;52.0;12.5;TMA;8.0;8.0;934.0;FFF;2014J;-60.0;
34901.0;638655.0;94.0;0.0;82.0;TMA;94.0;25.0;TMA;14.0;14.0;934.0;FFF;2014J;-60.0;
34902.0;638655.0;136.0;0.0;81.0;TMA;136.0;25.0;TMA;20.0;20.0;934.0;FFF;2014J;-60.0;
34903.0;638655.0;199.0;0.0;82.0;TMA;199.0;25.0;TMA;29.0;29.0;934.0;FFF;2014J;-60.0;
34904.0;638655.0;51.0;0.0;97.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34905.0;638655.0;33.0;0.0;96.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34906.0;638655.0;178.0;0.0;83.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34907.0;638655.0;177.0;0.0;97.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34908.0;638655.0;177.0;0.0;92.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34909.0;638655.0;230.0;0.0;86.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34910.0;638655.0;231.0;0.0;85.0;CMA;241.0;0.0;;;;934.0;FFF;2014J;-60.0;
34899.0;638677.0;23.0;0.0;88.0;TMA;24.0;12.5;TMA;4.0;4.0;935.0;FFF;2014J;-123.0;195.0
34900.0;638677.0;51.0;0.0;94.0;TMA;52.0;12.5;TMA;8.0;8.0;935.0;FFF;2014J;-123.0;195.0
34901.0;638677.0;95.0;0.0;77.0;TMA;94.0;25.0;TMA;14.0;14.0;935.0;FFF;2014J;-123.0;195.0
34902.0;638677.0;136.0;0.0;72.0;TMA;136.0;25.0;TMA;20.0;20.0;935.0;FFF;2014J;-123.0;195.0
34904.0;638677.0;119.0;0.0;70.0;CMA;241.0;0.0;;;;935.0;FFF;2014J;-123.0;195.0
34905.0;638677.0;119.0;0.0;81.0;CMA;241.0;0.0;;;;935.0;FFF;2014J;-123.0;195.0
34899.0;638831.0;24.0;0.0;68.0;TMA;24.0;12.5;TMA;4.0;4.0;936.0;FFF;2014J;-149.0;
34900.0;638831.0;52.0;0.0;58.0;TMA;52.0;12.5;TMA;8.0;8.0;936.0;FFF;2014J;-149.0;
34901.0;638831.0;93.0;0.0;65.0;TMA;94.0;25.0;TMA;14.0;14.0;936.0;FFF;2014J;-149.0;
34902.0;638831.0;136.0;0.0;60.0;TMA;136.0;25.0;TMA;20.0;20.0;936.0;FFF;2014J;-149.0;
34903.0;638831.0;199.0;0.0;29.0;TMA;199.0;25.0;TMA;29.0;29.0;936.0;FFF;2014J;-149.0;
34899.0;639028.0;24.0;0.0;74.0;TMA;24.0;12.5;TMA;4.0;4.0;937.0;FFF;2014J;-71.0;
34900.0;639028.0;52.0;0.0;86.0;TMA;52.0;12.5;TMA;8.0;8.0;937.0;FFF;2014J;-71.0;
34901.0;639028.0;96.0;0.0;46.0;TMA;94.0;25.0;TMA;14.0;14.0;937.0;FFF;2014J;-71.0;
34902.0;639028.0;136.0;0.0;43.0;TMA;136.0;25.0;TMA;20.0;20.0;937.0;FFF;2014J;-71.0;
34903.0;639028.0;199.0;0.0;28.0;TMA;199.0;25.0;TMA;29.0;29.0;937.0;FFF;2014J;-71.0;
34904.0;639028.0;137.0;0.0;91.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34905.0;639028.0;137.0;0.0;90.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34906.0;639028.0;236.0;0.0;84.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34907.0;639028.0;238.0;0.0;82.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34908.0;639028.0;242.0;0.0;85.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34909.0;639028.0;242.0;0.0;85.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34910.0;639028.0;243.0;0.0;89.0;CMA;241.0;0.0;;;;937.0;FFF;2014J;-71.0;
34899.0;639231.0;20.0;0.0;92.0;TMA;24.0;12.5;TMA;4.0;4.0;938.0;FFF;2014J;-142.0;
34900.0;639231.0;48.0;0.0;78.0;TMA;52.0;12.5;TMA;8.0;8.0;938.0;FFF;2014J;-142.0;
34901.0;639231.0;93.0;0.0;90.0;TMA;94.0;25.0;TMA;14.0;14.0;938.0;FFF;2014J;-142.0;
34902.0;639231.0;136.0;0.0;81.0;TMA;136.0;25.0;TMA;20.0;20.0;938.0;FFF;2014J;-142.0;
34903.0;639231.0;199.0;0.0;87.0;TMA;199.0;25.0;TMA;29.0;29.0;938.0;FFF;2014J;-142.0;
34904.0;639231.0;110.0;0.0;86.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34905.0;639231.0;110.0;0.0;83.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34906.0;639231.0;242.0;0.0;64.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34907.0;639231.0;144.0;0.0;78.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34908.0;639231.0;242.0;0.0;73.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34909.0;639231.0;238.0;0.0;68.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34910.0;639231.0;242.0;0.0;60.0;CMA;241.0;0.0;;;;938.0;FFF;2014J;-142.0;
34899.0;639234.0;23.0;0.0;74.0;TMA;24.0;12.5;TMA;4.0;4.0;939.0;FFF;2014J;-79.0;149.0
34900.0;639234.0;49.0;0.0;82.0;TMA;52.0;12.5;TMA;8.0;8.0;939.0;FFF;2014J;-79.0;149.0
34901.0;639234.0;92.0;0.0;79.0;TMA;94.0;25.0;TMA;14.0;14.0;939.0;FFF;2014J;-79.0;149.0
34902.0;639234.0;132.0;0.0;80.0;TMA;136.0;25.0;TMA;20.0;20.0;939.0;FFF;2014J;-79.0;149.0
34904.0;639234.0;30.0;0.0;87.0;CMA;241.0;0.0;;;;939.0;FFF;2014J;-79.0;149.0
34905.0;639234.0;48.0;0.0;88.0;CMA;241.0;0.0;;;;939.0;FFF;2014J;-79.0;149.0
34906.0;639234.0;76.0;0.0;91.0;CMA;241.0;0.0;;;;939.0;FFF;2014J;-79.0;149.0
34899.0;639238.0;20.0;0.0;70.0;TMA;24.0;12.5;TMA;4.0;4.0;940.0;FFF;2014J;-154.0;114.0
34900.0;639238.0;51.0;0.0;64.0;TMA;52.0;12.5;TMA;8.0;8.0;940.0;FFF;2014J;-154.0;114.0
