;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
103;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
104;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
105;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
106;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
107;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
108;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
109;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
110;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
111;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
112;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
113;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
114;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
115;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
116;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
117;Pass;Pass;Pass;Pass;Dropout;Dropout;Pass;Pass;Dropout;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
118;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
119;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
120;Fail;Fail;Fail;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
121;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
122;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
123;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
124;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
125;Fail;Dropout;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
126;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
127;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
128;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
129;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
130;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
131;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
132;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
133;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
134;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
135;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
136;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
137;Pass;Pass;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
138;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
139;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
140;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
141;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
142;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
143;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
144;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
145;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
146;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
147;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
148;Fail;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
149;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
150;Pass;Fail;Fail;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
151;Dropout;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
152;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
153;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
154;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail
155;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
156;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
157;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
158;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
159;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
160;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
161;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
162;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
163;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
164;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
165;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
166;Dropout;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
167;Dropout;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
168;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
169;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
170;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
171;Pass;Pass;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
172;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
173;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
174;Dropout;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
175;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
176;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
177;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
178;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
179;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
180;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
181;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
182;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
183;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
184;Dropout;Fail;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
185;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
186;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
187;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
188;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
189;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
190;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
191;Dropout;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
192;Pass;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
193;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass
194;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
195;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
196;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
197;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
198;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
199;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout;Dropout
